Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Nicodemus National Historic Site,"304 Washington Ave, Bogue",Bogue,4.7,281,39.3933595,-99.6146777,"tourist_attraction, point_of_interest, establishment",Arrived 15 minutes before opening but the Rangers opened up with the upmost politeness and was very knowledgeable with our questions. Wish everyone in that office the best in life!
Cottonwood Ranch State Historic Site,"14432 US-24, Studley",Studley,4.8,47,39.356305,-100.173178,"tourist_attraction, museum, point_of_interest, establishment",What a fantastic stop and piece of Kansas history.  The site is unmolested and presented as it was while the original family lived there.  The property maintains most of it's original furniture and fixtures.  The caretaker/staff member was incredibly knowledgeable and extremely friendly.  100% worth stopping if you enjoy Kansas history and want to see a home that has mostly untouched over time.
Nicodemus Historical Society,"611 5th St, Bogue",Bogue,4.7,3,39.3882245,-99.6187108,"museum, tourist_attraction, point_of_interest, establishment","This place is interesting, how it got started and how Nicodemus became the town it is today."
Trego County Historical Society Museum,"128 N 13th St, WaKeeney",WaKeeney,4.8,24,39.02487199999999,-99.8712702,"museum, tourist_attraction, point_of_interest, establishment","A beautiful spacious museum, beautifully organized with occasional seating for when you need a rest. Pleasant knowledgeable staff. Highly recommend this museum!"
Fort Bissell Museum,"501 Fort Bissel Ave, Phillipsburg",Phillipsburg,4.6,22,39.7554363,-99.33258099999999,"tourist_attraction, point_of_interest, establishment","Small fort and museum with 100% community donated artifacts, construction and time to assemble this collection of buildings as well as several rooms full of artifacts. The volunteers are kind and generous with plenty of details about the history of the area. Free entry and about 1/2 hour needed to enjoy all this stop has to offer - but worth your time and effort."
Logan Area Historical Museum,"219 W Main St, Logan",Logan,4.3,3,39.6616736,-99.5720139,"museum, tourist_attraction, point_of_interest, establishment","Cool place, with national / international stuff!"
Iwo Jima Memorial,"704 S 13th St, WaKeeney",WaKeeney,1,2,39.0119027,-99.8710076,"point_of_interest, establishment",No longer there.   Will search nearby Veterans Cemetery to see of moved there.
Sheridan County Historical Society and Mickey's Museum,"1224 Oak Ave, Hoxie",Hoxie,5,1,39.3574535,-100.4387367,"point_of_interest, establishment",The women at the Sheridan county historical society are very knowledgeable and helpful
William J Harkleroad Memorial Point,"Creekside Park, 500 Taylor St, Ellis",Ellis,0,0,38.9449203,-99.5652009,"point_of_interest, establishment",No description available
Old US 40 Service Station,"600 W 10th St, Ellis",Ellis,0,0,38.9371854,-99.5676589,"point_of_interest, establishment",No description available
Chrysler Boyhood Home and Museum,"102 W 10th St, Ellis",Ellis,4.7,34,38.93655510000001,-99.56093969999999,"museum, tourist_attraction, point_of_interest, establishment","We were on our way home from visiting family in Monument, Colorado, in our RV. We were at a KOA campground in WaKeeney, just 20 miles away from the Boyhood Home of Walter Chrysler.We decided to stay another night and visit this place: it is a wonderful place to see. I am glad we did. Too much history is lost, the preservation of historic spots like this is so important."
Logan Area Historical Society,"215 W Main St #217, Logan",Logan,0,0,39.6616734,-99.5720139,"point_of_interest, establishment",No description available
Nicodemus Historic Baseball Diamond,"418 Washington Ave, Bogue",Bogue,0,0,39.3932834,-99.6180579,"tourist_attraction, point_of_interest, establishment",No description available
