Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Cystal Springs,"Rd .5, Atwood",Atwood,3.9,10,39.8149466,-101.151884,"point_of_interest, establishment",Is like so scary but is so good
Great Western Cattle Trail,"US-34, Trenton",Trenton,4.1,9,40.1786192,-101.0362709,"point_of_interest, establishment",Learning so much history while driving west to east across Nebraska.  Obvious this area played a huge role in the development of America.
General Custer in Nebraska Historical Marker,"Nebraska 69021, United States",United States,5,2,40.0380149,-101.5429447,"point_of_interest, establishment","Great place for a picnic, clean area"
Dundy County Historical Society,"522 Arapahoe St, Benkelman",Benkelman,5,1,40.0489763,-101.534091,"museum, point_of_interest, establishment",
Decatu County Last Indian Raid Museum,"258 S Penn Ave, Oberlin",Oberlin,4.9,28,39.817967,-100.5286887,"museum, tourist_attraction, point_of_interest, establishment",What a great place to visit. Staff are super friendly. Enjoyed learning a bit more Kansas history.
Eddie John Karl Dahnke Family Farm,Freedom,Freedom,5,1,40.0452883,-101.1975243,"point_of_interest, establishment",
Highway 34 Springs Historical Marker,Benkelman,Benkelman,2,1,40.0648517,-101.5124109,"point_of_interest, establishment",
Prairie Museum-Art & History,"1905 S Franklin Ave, Colby",Colby,4.7,160,39.3690406,-101.0449853,"museum, tourist_attraction, point_of_interest, establishment","Great expansive museum of collections and preserved local buildings. Not the best stop on i-70 for a quick activity, one could spend 2 hours here easily. The fick fossil museum is better for a quick stop."
Massacre Canyon Historical Monument,Trenton,Trenton,4.5,38,40.2063582,-100.9648052,"travel_agency, point_of_interest, establishment",I stopped in after they had a big storm go though and sad to see some tree damage. The lady that was working was so nice and was great to talk to!
Frontier in Rawlins County,Atwood,Atwood,0,0,39.813983,-101.0448115,"point_of_interest, establishment",No description available
Rawlins County Museum,"308 State St, Atwood",Atwood,5,8,39.8064127,-101.0429984,"museum, tourist_attraction, point_of_interest, establishment","AMAZING! I spent hours in there. There is so much to see. Do yourself and your kids a favor, go there. I love visiting these small town history museums. You learn a lot of things you never heard in school with evidence to back it up. Square Grand piano...who knew?"
Harvey P. Sutton House FLW,"602 Norris Ave, McCook",McCook,4.9,7,40.2029371,-100.6260304,"point_of_interest, establishment","A private residence and unexpected find in McCook, Nebraska. Who would’ve thought, but Frank Loyd Wright designed a home in this town. Google this place for FSA in history.  Apparently the house has been renovated over the years,  so  it is still beautiful for 100 year old house."
Museum of the High Plains,"413 Norris Ave, McCook",McCook,4.6,41,40.2012824,-100.6255628,"museum, tourist_attraction, point_of_interest, establishment","History!! Clothing worn from the 20's, 40's, things that I saw in pictures in a book, but not right in front of me."
Cooper Barn,Colby,Colby,4.6,27,39.36925480000001,-101.0438679,"museum, tourist_attraction, point_of_interest, establishment",Definitely the best part of the Prairie Art and History Museum. The size of this barn is not believable until you enter the second floor!
Ward Bond Boyhood Home,"509 5th Ave W, Benkelman",Benkelman,0,0,40.0481667,-101.5374167,"point_of_interest, establishment",No description available
Culbertson First Hitchcock County Seat,"37376 US-34, Culbertson",Culbertson,3.2,10,40.2338212,-100.8353465,"park, point_of_interest, establishment",Good people
Trenton Dam,"Nebraska 44B Recreation Road, Trenton",Trenton,0,0,40.1622197,-101.0640398,"point_of_interest, establishment",No description available
George Norris Home,"706 Norris Ave, McCook",McCook,4.8,8,40.20412169999999,-100.6259548,"museum, point_of_interest, establishment","Enjoyed and appreciated the tour very much. The docent was an excellent and interesting conveyor of the history of the Norris family and the house. We learned a lot about the life of George Norris in service to the people and left with a great respect for him. I wish we had representatives like him today.

No cost to tour the house but donations may be left inside the front door."
Cameron's Colonial,"507 Plumb St, Atwood",Atwood,5,6,39.80963759999999,-101.039919,"tourist_attraction, lodging, travel_agency, real_estate_agency, health, point_of_interest, establishment","Beautiful home with a wonderful host! We reserved the house so that my family could all stay together while we attended my grandfather's funeral. There was more than enough room for all of my sisters, our spouses, and all of our children. The house was fully stocked and all we needed to worry about was ourselves and our personal effects. It took a lot of stress out of our trip and was so wonderful to be able to be surrounded by family with all of us under one roof throughout the stay. I cannot recommend Cameron's Colonial enough. We will definitely be using it for future stays."
Fike Park,Colby,Colby,4.6,172,39.4000358,-101.0446605,"park, point_of_interest, establishment",I drove all this way to find the mini statue of Liberty. The mini Statue of Liberty was put up by the boy scouts of America in the '50s. There are approximately 20 remaining in the state of Kansas. This would be my fourth statue of Liberty that I have visited. I am mainly upset that I could not add the Statue of Liberty have a new place. This should be added so that people can find it. These monuments are disappearing daily because no one list them. As someone who likes to visit off the wall or off the beaten path tourist attractions this would have been a great find. Yeah I had to find the location on Wikipedia. I intend to visit all of the locations in the state of Kansas.
