Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Santa Fe National Historic Trail Marker 1913,"6601 E 93rd St, Kansas City",Kansas City,4.5,18,38.9561559,-94.51347439999999,"point_of_interest, establishment","Just pulled over to admire the beautiful sunset, while there I actually read the information about the history or through TRAILS. I was actually intrigued by the history, unexpected gem in the city"
Battle Of Island Mound State Historic Site,"NW County Raod 1002, Butler",Butler,4.6,89,38.2351761,-94.4398796,"tourist_attraction, park, point_of_interest, establishment","Easy stop, quick visit, but a cool piece of history. The trail was well maintained and the bathroom was also well maintained.  Check out my instagram post on this site: @mikeisoutside"
Raytown Historical Society & Museum,"9705 E 63rd St, Raytown",Raytown,4.7,16,39.0084644,-94.4668538,"museum, tourist_attraction, point_of_interest, establishment",I haven’t been yet so this is more of a question than a review. I was just wondering if the place is haunted. I gave it 3 stars because..why not
Monticello Community Historical Society,"23860 W 83rd St, Shawnee",Shawnee,4.3,10,38.97801,-94.862608,"museum, point_of_interest, establishment","Very small place with a focus on only one man who had a connection with Buffalo Bill Cody. It is an old converted fire station,  but there is barely any history about the station. Aside from one saved fire truck that was passed over.

The tour I got was heavily one sided in favor of white settlements. Native American tribes were described to me as Indians to be domesticated. The guide wasn't shy about his distaste and disappointment that some settlers married women from native tribes.

He made it a point to skirt around evidence that some settlements and farms in the area were built and maintained with the work of slaves. When I hinted to that, I was ignored. In that museum, the narrative is that black people and other minorites living in historical times were not worth the effort of research."
Overland Park Historical Society,"7319 W 79th St, Overland Park",Overland Park,4.9,7,38.9856332,-94.6705746,"museum, tourist_attraction, point_of_interest, establishment","We visited both the HQ for the OPHS but also the exhibit space shared with the Johnson County Museum in the former King Louie Bowl. The HQ has a a few posters and books for sale but most of the historical material is in the larger space on Metcalf.  There you will find exhibits showing much of the retail history of Overland Park with material from the Metcalf South Shopping Center.   Brad Moore's excellent models bring life back to the White Haven Motel, and several restaurants including he Charlie Chan Restaurant where Brad worked as a teenager in High School.  The OPHS exhibit is a bargain at ""Free"" while the downstairs Johnson County exhibit has a small admission charge. Both are worthwhile and additive  - allow about two hours for the pair."
Heritage Park Barn,"13600 W 175th St, Olathe",Olathe,5,1,38.8127203,-94.74323110000002,"point_of_interest, establishment",
"Vale Tunnel, Rock Island Trail","12535 12577 Bannister Rd, Kansas City",Kansas City,4.7,72,38.9476192,-94.435519,"point_of_interest, establishment",Amazing that this use to be an actual train tunnel and now it is a great bike trail
Strang Carriage House,Overland Park,Overland Park,4,2,38.9827261,-94.6722822,"museum, point_of_interest, establishment",Interesting historic building.
Memorial Carillon and Campanile,"Memorial Dr, Lawrence",Lawrence,4.8,77,38.9600418,-95.2469352,"point_of_interest, establishment","Our kids and Our Money BELONG here! Best Decision ever made
go KU 🥰"
William Mills House,"212 1st St, Osawatomie",Osawatomie,5,1,38.503283,-94.942056,"point_of_interest, establishment",An architectural masterpiece designed by George F Barber
Wildcat Woods,"7601 Prospect Ave, Kansas City",Kansas City,5,1,38.9890435,-94.55320909999999,"point_of_interest, establishment","Cool find for anyone who likes old anusement parks. Footers of the Wildcat coaster from Fairyland Park remain all these years later. That said, it makes me question how much of the structural steel was actually relocated to Frontier City."
A Day On The Trail Historical Marker,Overland Park,Overland Park,5,2,38.9840857,-94.6718358,"point_of_interest, establishment",Very interesting historical marker at the corner of  Santa Fe and 80th. Includes a stone marker and two informational displays.
Miami County Kansas Historical Society & Museum,"12 E Peoria St, Paola",Paola,4.7,30,38.5727047,-94.8772177,"museum, tourist_attraction, point_of_interest, establishment","Visited to see the annual Miniature Art Exhibition hosted in the Museum. The exhibition is a must see as it showcases wide variety of miniature paintings from all over the world. The Museum on its own is well curated with various artifacts associated with local and Kansas history. The staff were friendly, knowledgeable and answered every question with immense patience. Hidden jewel for history buffs."
