Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Mitchell County Historical Society Museum,"1915 N Independence Ave, Beloit",Beloit,4.8,6,39.4783376,-98.1175449,"museum, tourist_attraction, point_of_interest, establishment",It has moved and has not been updated in Google Maps
Cloud County Historical Museum,"635 Broadway St, Concordia",Concordia,4.9,32,39.5706754,-97.6588463,"tourist_attraction, museum, point_of_interest, establishment",This is really an impressive museum.  You can tell that the efforts of many citizen volunteers went into making this happen.  That is very much to be respected.  It provides a cross-section of the unique way life in the area past and present.
Fort Brooks - Historical Marker,Mulberry,Mulberry,0,0,39.5668671,-97.337088,"point_of_interest, establishment",No description available
Talmage Historical Society And Museum,"2978 Main St, Talmage",Talmage,5,4,39.0268896,-97.25979819999999,"museum, library, point_of_interest, establishment",They have great history on the families and heritage of the vicinity. Good place to visit.
Zebulon Pike Monument,Delphos,Delphos,5,12,39.2667587,-97.85122199999999,"point_of_interest, establishment",WOW! Such a peaceful place with outstanding views. One of the cliffs is FULL of fossils. A truly great place to go for a learning experience. Also an amazing chance to witness some of the natural beauty of Kansas
The Flag Our Fathers Saved,"R9MW+MW, Salina",Salina,3,1,38.8341622,-97.6026792,"point_of_interest, establishment",Thought  this  deserved a  photograph  to  prove it  actually  exists. Easy  to  miss  historical  monument.
Stone Arch Bridge,"1490 Co Rd 384, Aurora",Aurora,0,0,39.39381900000001,-97.5069082,"point_of_interest, establishment",No description available
Haystack Mound,"R3F9+VM, Brookville",Brookville,5,2,38.824631,-97.9308,"point_of_interest, establishment","Another ancient Native American spiritual mound. This one is a precise conical mound shaped like a stack of strewn hay, hence the name given to this West Saline County natural & artificially man-made by a previous indigenous culture that spanned this area, predominantly Ellsworth and Rice Counties just to the West  and South Southwest of this mound. Nearby Native American mounds that are also nearby are the
•TWIN MOUNDS- in NW Saline Co. (Glendale)

•NORTH POLE MOUND- on the Northern Saline and SouthOttawa Co. line

•IRON MOUND-a few miles east of Salina is a platform Mound that looks just like Monk's Mound in Cahokia

•SOLDIER'S CAP MOUND- a tabletop Mound on the Smoky Hill Weapons Range

•TWIN MOUNDS- near Roxbury in Northern McPherson and SE Saline County.

•CORONADO HEIGHTS- Yep, even Coronado Heights was an ancient Mound that the WPA built a castle on top of in the 1930's proclaiming Francisco Coronado was here. (In truth, this is wrong it was actually SSW of Lindsborg somewhere closer to Lyons or Little River, Kansas area)."
Twin Mounds,"VWH4+9R, Westfall",Westfall,4.2,5,38.8784851,-98.0928972,"point_of_interest, establishment",Cool to see but no one is saying the historical significance so I’ll “google” it.
Bateham,"1601 2nd Rd, Wakefield",Wakefield,0,0,39.1476001,-97.0916953,"point_of_interest, establishment",No description available
The Bonebrake House,"316 N Mulberry St, Abilene",Abilene,0,0,38.918138,-97.2185078,"point_of_interest, establishment",No description available
