Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Historic Lecompton,"640 E Woodson Ave, Lecompton",Lecompton,4.7,132,39.0445903,-95.3921085,"museum, tourist_attraction, point_of_interest, establishment",This museum is definitely worth your time for a nostalgic trip to the past. From the beautiful and historic Christmas tree displays to all of the artifacts from the wars and time gone past. This museum is a real gem.
Historic Ritchie House,"1116 SE Madison St, Topeka",Topeka,4.3,47,39.0427408,-95.6719708,"tourist_attraction, point_of_interest, establishment",Impromptu stop at the Ritchie House and glad we did. It is much less about the actual house and more of the John Ritchie history. Had an hour long lesson from the tour guide with a slideshow providing a deep dive into the many aspects of reform Ritchie advocated for. Also had some excellent story boards in the Heritage Education Center.
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,"124 NW Fillmore St, Topeka",Topeka,4.6,464,39.0634685,-95.6833076,"tourist_attraction, park, museum, point_of_interest, establishment","What a lovely little place to walk through a touch of history. Being able to get close to architecture from such a long time ago.

I went during a time when they didn't have the buildings open to walk through them. And there was practically no one there. Which made it easy to just explore. I know that the Mansion often holds events as well. It did seem like a place with a ton more history on the inside.

This time was purely the grounds themselves. Everything around the area was well taken care of. The flowers and plants in bloom are completely outstanding. And almost everything was labeled in case you wanted to know what was growing. The paths were easily accessible, and really just a breath of fresh air.

I recommend checking out this place at least once. Personally I would like to go back when the shops are open, to get the full experience."
Old School House,"10967 Wilmington Rd, Harveyville",Harveyville,5,1,38.7448722,-95.96439149999999,"point_of_interest, establishment",Down the road less traveled now but it has a lot of history about the Santa Fe Trail.
Constitution Hall State Historic Site,"319 Elmore St, Lecompton",Lecompton,4.6,107,39.0454091,-95.39473219999999,"museum, tourist_attraction, point_of_interest, establishment",One of the best tours I've ever had. The period-costumed docent gave an inspiring 15 minute chat about the events that happened in Lecompton and its effect on the 1860 election and the history of the United States. The first floor has some well-designed displays.
Memorial Carillon and Campanile,"Memorial Dr, Lawrence",Lawrence,4.8,77,38.9600418,-95.2469352,"point_of_interest, establishment","Our kids and Our Money BELONG here! Best Decision ever made
go KU 🥰"
Native Stone Scenic Byway Historical Marker,Alma,Alma,4.8,19,38.9073333,-96.27991329999999,"point_of_interest, establishment",Beautiful Kansas. Mind-boggling stone fencing. Rolling hills and winding roads.
William Allen White Historic,"927 Exchange St, Emporia",Emporia,4.9,39,38.4096192,-96.1753485,"museum, tourist_attraction, point_of_interest, establishment",Wonderful tour! Loved all the artifacts that they had on display. Really made the tour kid friendly for our 4th graders!
Shawnee County Historical Society,"1118 SE Madison St, Topeka",Topeka,4.7,3,39.0426068,-95.67216909999999,"museum, tourist_attraction, point_of_interest, establishment",Bob did a great job in teaching us. He’s very knowledgeable.
Ward-Meade House,"3878+9V, Topeka",Topeka,4.5,2,39.0634196,-95.68266659999999,"point_of_interest, establishment",Just beautiful and free.
Fort Titus,"640 E Woodson Ave, Lecompton",Lecompton,5,2,39.04431599999999,-95.39133059999999,"point_of_interest, establishment",Nice little park detailing the history of the fort.
Dietrich Cabin,"City Park, Ottawa",Ottawa,4.3,15,38.6106064,-95.26795109999999,"tourist_attraction, museum, point_of_interest, establishment",Visited a few months ago and only saw the outside. Visited today for the open house and had a wonderful time. Becky the guide was very knowledgeable and made this visit wonderful. She made my husband interested in the history and he kept wanting to know more.
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5,1,38.6196954,-95.2922834,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn’t directly connected to this bridge but you can go through the woods like we used to do..

Or just leave Second Street Dam and enter Hope Cemetery, drive to the far northwestern corner and you’ll find the wooden stairs leading up to the Flint Hills Nature Trail.

Follow the trail and you’ll find this beautiful and historic 1903 Warren Truss Through bridge named the “Historic Ottawa Trail Bridge (West)”. The city of Ottawa and others have beautifully restored this whole area and are working around the clock to restore and reconstruct the trail ☺️

Many thanks for bringing this bridge back to life! I see so many more people back here hiking, biking, fishing and so much else since it’s been restored!

+ Subscribe to Ridin with Dryden on YouTube +"
Wakarusa River Valley Heritage Museum,"716 N 1190 Rd, Lawrence",Lawrence,4.5,31,38.9095241,-95.3699687,"tourist_attraction, museum, point_of_interest, establishment",Excellent history about the small communities in the area.
Lyon County History Center,"711 Commercial St, Emporia",Emporia,4.5,49,38.4066724,-96.1803561,"museum, tourist_attraction, point_of_interest, establishment","We visited for the playroom and exhibits.
We were very impressed with the play area: it seems like an enriching place for all ages.  There's a variety of activities, including magnet poetry, Legos, a play garden, shop, and house, and much more.
The exhibits are fun, but I don't want to spoil anything. Suffice to say, I enjoy local history, and there's plenty here."
