Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Souders Historical Farm Museum,"39925 West 39th St S, Cheney",Cheney,4.9,25,37.616844,-97.79978000000001,"museum, tourist_attraction, point_of_interest, establishment",A super interesting historical museum that is seemingly in the middle of nowhere. There are many unique and just plain cool antiques and artifacts that you can literally get up close and personal with. I recommend a stop if you are in the area!
Carry Nation Home,"209 W Fowler Ave, Medicine Lodge",Medicine Lodge,4.5,39,37.2756651,-98.58200869999999,"point_of_interest, establishment","There is much to see and learn here, and the curator is the one to talk to, as she is very well informed and more than willing to share her knowledge.

There is much more to Carry Nation and her campaigns then I ever knew. This is the place to visit if you're interested in that time of American history and culture!"
Historical Museum Of Anthony,"526 W Main St, Anthony",Anthony,4.5,4,37.1512763,-98.0365376,"museum, tourist_attraction, point_of_interest, establishment","One of the best historical museums I visited in Kansas, great collection, love the art work and crafts of the residents over time, especially Zelma Wacker. Great job."
Kingman County Historical Museum,"400 N Main St, Kingman",Kingman,4.9,9,37.6453971,-98.11305949999999,"museum, point_of_interest, establishment","A must-visit museum, visited last year (thanks Sharon again for the welcome and all explanations). Very interesting explanation of how was Kingman at its origin. I remember the dentist machines (using pedals). And the firemen's pole."
Amphitheater at Memorial Peace Park,"3053 SE US HWY 160, Medicine Lodge",Medicine Lodge,4.6,13,37.271854,-98.5523587,"point_of_interest, establishment","Fun, but bring an umbrella because there is no shade. Easy to get to and a fun weekend."
Mill Race Dam,Kingman,Kingman,5,4,37.6377901,-98.1087014,"point_of_interest, establishment",Lovely place to take your lunch and I bet the fishing in the nearby pond and above the dam is good.
Thompson-Wohlschlegel Round Barn,"855 NE 40 Ave, Harper",Harper,5,1,37.2758347,-97.9677736,"point_of_interest, establishment","Old round barn with a double silo. This barn is almost gone. The roof has caved in, but the stone walls and silos are still standing. Even in this condition it is worth seeing."
Rodeo Arena at Memorial Peace Park,"2218 Rodeo Dr, Medicine Lodge",Medicine Lodge,4.9,9,37.267717,-98.5659148,"point_of_interest, establishment",We had a fantastic time at the Buckapalooza during the Peace Treaty weekend. Highly recommended!
Stafford County Museum,"100 N Main St, Stafford",Stafford,4.7,13,37.9618726,-98.600179,"museum, point_of_interest, establishment","Had personal tour. It is very interesting, especially if your from central Kansas. Free, but donations accepted."
Historic Anthony Theatre,"200-298 W Main St, Anthony",Anthony,4.7,24,37.1520437,-98.0325182,"movie_theater, point_of_interest, establishment",We'll preserved theater
Barber County Heritage Center,"US-160, Medicine Lodge",Medicine Lodge,4.8,9,37.2763041,-98.5492987,"point_of_interest, establishment",Bingo too
former AT&SF Train Depot,"201 E Sherman Ave, Kingman",Kingman,0,0,37.6416537,-98.11177710000001,"point_of_interest, establishment",No description available
Country School Museum,"1172 S Springdale Rd, Caldwell",Caldwell,5,3,37.115486,-97.6168141,"museum, point_of_interest, establishment",Wonderful piece of our American history. Thank you to all of the people that invested your time and energy in preserving this
Medicine Lodge Railroad Depot,Medicine Lodge,Medicine Lodge,0,0,37.2812878,-98.5883089,"point_of_interest, establishment",No description available
Stockade Museum,"209 W Fowler Ave, Medicine Lodge",Medicine Lodge,4.6,56,37.2756653,-98.58193310000001,"travel_agency, museum, store, point_of_interest, establishment","I tried to visit the museum on a Saturday. Although the sign in front and Google maps say that íts hours of operation start from 10:30am on Saturdays, it was closed the first time I came (11am ""ish"") with a sign saying something in the lines of ""we'll come back soon"" so I visited again at noon, same sign there, same situation so I continued my way to Oklahoma. Was pitiful because I came all the way from Central Kansas. Maybe I can give a better review in the future if I find it open."
Graber Mercantile,"115 W Main St, Pretty Prairie",Pretty Prairie,0,0,37.780598,-98.020161,"museum, point_of_interest, establishment",No description available
Powwow Grounds at Memorial Peace Park,"3073 SE US Hwy 160, Medicine Lodge",Medicine Lodge,5,9,37.267918,-98.5505778,"place_of_worship, point_of_interest, establishment",We stumbled upon this place on a drive through the state. What an awesome place. We had a great time hiking around and exploring the grounds.
Kingman Theatre,"237 N Main St, Kingman",Kingman,4.7,107,37.643926,-98.11343959999999,"movie_theater, point_of_interest, establishment","Kingman Historic Theater.  Kingman, Kansas. I believe it was built in 1922. It was like walking back into my childhood. Neon lights throughout.  Wood floor underneath the seats. Film and sound quality is very good. We watched ""The Wild Robot"". (By the way, it was very good). Admission is only $3 and the concessions are very family friendly. The theater is a nonprofit llc. What a great asset for the community."
Conway Springs City Park,"Spring St, Conway Springs",Conway Springs,4.2,35,37.3903432,-97.6457404,"park, point_of_interest, establishment",Got permission from city hall to use the electrical outlet to recharge. Friendly town with friendly people. The park is very well maintained.
Road Side Park,Medicine Lodge,Medicine Lodge,4.3,14,37.2757337,-98.5960897,"park, point_of_interest, establishment",Tasteful roadside table with some signs about local history.
