Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Allen County Historical Society,"20 S Washington Ave, Iola",Iola,4.8,26,37.9215804,-95.40575390000001,"museum, point_of_interest, establishment",It is an extremely fascinating place to learn the history of Allen County and view different artifacts from past!
Humboldt Historical Society,"416 N 2nd St, Humboldt",Humboldt,4.4,14,37.8142285,-95.44530329999999,"museum, tourist_attraction, point_of_interest, establishment",My only regret is not staying longer! We were unsure how much time we could spend looking around and only planned for about 30 minutes. We could have easily spent hours there digesting all the amazing history of the area. The staff were so welcoming as well. Definitely worth the visit!
Coffey County Historical Museum,"1101 Neosho St, Burlington",Burlington,4.6,41,38.19443100000001,-95.749326,"museum, tourist_attraction, point_of_interest, establishment","Amazing place, was only using their parking lot on this day. It's a big city museum snuggled into a small Midwest town."
Greenwood County Historical Society,"120 W 4th St, Eureka",Eureka,5,2,37.8223962,-96.29519359999999,"museum, tourist_attraction, point_of_interest, establishment","Family members and I visited  this museum recently for the first time.  We were particularly interested in the Teterville oilfield area where my parents and sister lived.  The three volunteers who stayed late to help us were amazing representatives of both their craft and community.  Never have I experienced a more knowledgeable, helpful crew.  Thank you for all you did."
The Humboldt Thunderbolt,"QH3M+HW, Humboldt",Humboldt,5,2,37.753943,-95.41522599999999,"point_of_interest, establishment","A fitting tribute to a local baseball legend, and part of a town's economic revival. This historical landmark is worth a stop if you're on the way, and then worth visiting Walter Johnson's birthplace a few miles north if you're interested."
Northrup House,"315 East St, Iola",Iola,4.6,8,37.9219756,-95.4000976,"point_of_interest, establishment",Good job on painting it Nich Lohman! 😁👍
Anderson County Historical Society Museum,"US Hwy 59 &, W 6th Ave, Garnett",Garnett,4.3,9,38.2784359,-95.24870279999999,"museum, point_of_interest, establishment","Came to do some Ancestry search and give them a picture of my grandmother and her original 1913 Garnett High School diploma. The 2 ladies were extremely helpful and even sent me additional information on my greatgrandpas business, a bakery, he worked at and then bought and operated before moving to Colorado for health reasons."
Arthur Capper Memorial,"508-500 S Cedar St, Garnett",Garnett,4.3,3,38.2798604,-95.23615459999999,"tourist_attraction, point_of_interest, establishment",
Hartford Calaboose,"300 Commercial St, Hartford",Hartford,5,2,38.308111,-95.9577755,"point_of_interest, establishment","A small metal calaboose in Hartford, Kansas"
Santa Fe Depot (Garnett),Garnett,Garnett,4.5,27,38.27659670000001,-95.2407843,"tourist_attraction, point_of_interest, establishment","It is really great that they kept this place and restored it. It is very nice to see old architecture like this and the old seating used. Moreover, it was very nice to see the caboose, which is something I have not seen since childhood. There is also a workout area here which is quite interesting. Anyway, nice little place to stop and checkout."
Kate Burnett Historical Marker,"RH67+66J, Humboldt",Humboldt,5,1,37.8105875,-95.4369844,"point_of_interest, establishment",
Altoona Mill Falls,"227-229 River St, Altoona",Altoona,4.5,37,37.5228121,-95.6651992,"tourist_attraction, point_of_interest, establishment",Used to fish here and explore all the time growing up. You could always find old bricks and sometimes old glass bottles from the mid 20th century if you got lucky.
Largest Town Square in the United States,"Unnamed Road, 20 W Jackson Ave, Iola",Iola,4.8,11,37.9222417,-95.4044406,"museum, point_of_interest, establishment",A large glimpse into smalltown America.
Funston Historical Home,"14 S Washington Ave, Iola",Iola,4.7,3,37.9218055,-95.4058381,"museum, point_of_interest, establishment",Loved the museum and the town. They've done a nice job researching their facts and take pride in what they do.  The signs up and down the streets are nice to Inform you about the buildings or where something use yo be.
Covered Rail Bridge New Albany KS,Fredonia,Fredonia,5,4,37.5822417,-95.9561293,"point_of_interest, establishment","This spot is gorgeous. I've only been able to visit this bridge on a cloudy day but it's set up to be stellar for photography. I mean a river, a rail bridge and a road bridge all conjoin in the same spot. Better yet, from the east side you could capture the convergence with the sun setting in behind it. Could be a really cool shot. I'll be back with a tripod and better timing next time."
Benson Museum,"145 S Wabash Ave, Howard",Howard,5,1,37.4681597,-96.2634047,"museum, tourist_attraction, point_of_interest, establishment",
Old Mill Dam,"Mill Dam Rd, Fredonia",Fredonia,4.6,42,37.5146161,-95.8491375,"tourist_attraction, point_of_interest, establishment",Awesome old mill and dam. Very scenic. Road down to Fall River is very rough so parking at top of mill near water plant and walking down is probably a better choice if you don't have 4WD and more importantly high clearance.
Kalida Castle Cave,"964 Osage Rd, Yates Center",Yates Center,4.2,5,37.8595821,-95.70246209999999,"tourist_attraction, point_of_interest, establishment",It looks neat from the road. But the owners had the gate locked. Bummer
Wilson County Historical Society,"420 N 7th St, Fredonia",Fredonia,0,0,37.53438149999999,-95.82629659999999,"museum, library, point_of_interest, establishment",No description available
Galesburg Historical Society & Museum,"128 Main St, Galesburg",Galesburg,0,0,37.4719153,-95.3554089,"museum, point_of_interest, establishment",No description available
