Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Kiowa County Historical Museum and Soda Fountain,"320 S Main St, Greensburg",Greensburg,4.7,97,37.603431,-99.2925058,"museum, tourist_attraction, food, point_of_interest, store, establishment","Milkshakes, ice cream, and other sweet treats are tasty. Short wait for food. The museum is interesting and talks about the history of Greensburg and surrounding towns."
Cannonball Stage Line Highway,"15479 US-54, Greensburg",Greensburg,4.3,37,37.6085445,-99.2754664,"point_of_interest, establishment","Covered picnic tables provided shade. Some tables have bbq grills, too. A nice place to get out and stretch your legs on a long road trip."
Fromme-Birney Round Barn,"O St, Mullinville",Mullinville,4.8,55,37.5268447,-99.5088388,"museum, tourist_attraction, point_of_interest, establishment","When driving down the dirt road,  approaching the round barn, I thought how neat it was that it was in the middle of nowhere. I know that may not make sense, but when you’re living in a large city, small things like this put a smile on my face.

The barn is unattended but is well maintained and operates on the honor system.

Unlatch the barn door and turn the lights on. You can read about its history on the walls located on the first level inside the barn."
Kansas Welcome Sign,"US-183, Ashland",Ashland,4.5,2,37.0006018,-99.63107699999999,"point_of_interest, establishment",
Pioneer Krier Museum,"430 W 4th Ave, Ashland",Ashland,4.4,12,37.1928563,-99.7706795,"museum, tourist_attraction, point_of_interest, establishment","Never seen inside...
Just walk my dog by there a lot...
I should stop in there thought..."
1907 Girl Scout Little House,"438 W 6th Ave, Ashland",Ashland,4.7,3,37.1908147,-99.7716576,"point_of_interest, establishment",This place is older than Oklahoma
Big Well Museum,"315 S Sycamore St, Greensburg",Greensburg,4.7,660,37.603412,-99.29443789999999,"museum, tourist_attraction, point_of_interest, establishment","Surprised the Mrs with this awesome hand dug well. But when we got inside, I was surprised by the F5 tornado that came through Greensburg, Kansas. And all the pictures they had.
Well worth your time to come and see this one and mark where you came from on their map. ...   gotta love the people that come together and build everyone back together .  Special kind of love ❤️ 😍"
Turkey Creek Headwaters Woods Co.,Alva,Alva,0,0,36.8317463,-98.7449881,"point_of_interest, establishment",No description available
Kiowa County Museum,"320 S Main St, Greensburg",Greensburg,4.5,2,37.6034632,-99.29266229999999,"museum, point_of_interest, establishment","Pretty Neat little museum about the county.
Soda fountain was nice to get a treat at.
The roof top garden was neat to check out."
Freedom Museum,"505 Main St, Freedom",Freedom,4.8,13,36.7688136,-99.11384509999999,"museum, tourist_attraction, point_of_interest, establishment","This place is now opened!!!! The hours are: Thursday 1pm-5pm
Friday & Saturday 12pm-5:30pm
Sunday 12pm-5pm
The curator was really friendly and helpful! The place was very well kept. My son and I enjoyed our visits very much!"
Stone City Park,Buffalo,Buffalo,4.5,14,36.8282048,-99.6339939,"park, tourist_attraction, point_of_interest, establishment",Very little to do here but you can charge a car
Vernon Filley Art Museum,"421 S Jackson St, Pratt",Pratt,4.7,35,37.642186,-98.7412234,"tourist_attraction, museum, art_gallery, point_of_interest, establishment","Hands down, my favorite place in Pratt. Love the ehibition and there’s always some new artwork and wonder to behold. It’s a small vibrant museum with a nice selection of local and nationally renowned artists. Architecturally the building has great value, there’s harmony on the exterior, which aligns with the optimal organization of the interior. There’s a good balance of light. The space, modern and essential, is very elegant."
Starlight Park,Greensburg,Greensburg,5,1,37.6042721,-99.29306729999999,"park, point_of_interest, establishment",Those that have been following along know how much I love statuary parks. I saw this from The Big Well museum and initially thought it was a salute to forks. 😅
Gypsum Hills Scenic Byway Info Kiosk,"12345 US-160, Medicine Lodge",Medicine Lodge,4.6,15,37.2817423,-98.7489983,"point_of_interest, establishment",You would not believe you're in Kansas. It's beautiful. This byway makes the drive absolutely enjoyable. Gorgeous!
Coldwater City Park,"302 W 1st St, Coldwater",Coldwater,3.8,10,37.2686636,-99.3306461,"park, point_of_interest, establishment","Beautiful park. Covered area with tables and grill. Clean and well cared for. Historical plaque with information on the area and such.
New playground equipment just installed recently. Large old majestic trees.
Tennis and basketball court, also adjacent to City swimming pool, new pool's, full size pool and childs pool and equipment with water spouts/toys/slide etc. Installed in the last couple of years. Impressive for such a small but mainstream community."
The Bunk House,"1010 S Main St, Ashland",Ashland,4.5,4,37.1862349,-99.76553009999999,"lodging, point_of_interest, establishment","A great place to rest your head when visiting Ashland, KS. Only a few rooms available, so reserve yours soon. Each room has own bathroom. Enjoy the cozy atmosphere."
