Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Spring Valley Historic Site,"816 N Spring Valley Rd, Junction City",Junction City,4.7,10,39.0296294,-96.8721267,"tourist_attraction, point_of_interest, establishment",Met here with the area home school group. It was very informative and the wild flower area was fun to see all the varieties blooming.
Herington Historical Society,"800 Broadway, Herington",Herington,4.3,12,38.66352759999999,-96.9434822,"tourist_attraction, museum, point_of_interest, establishment","It was a very nice experience, Jolene was super nice, very informative, helpful, and super friendly nice lady"
Geary County Historical Society,"530 N Adams St, Junction City",Junction City,4.5,41,39.0278966,-96.83379889999999,"tourist_attraction, museum, point_of_interest, establishment","I definitely enjoyed my time here. It is just unfortunate that it took me so long to visit. As someone who only lived in the area for a short time, I highly suggest coming here to grasp a piece of the history that sorrounds the Geary County communities."
Kaw Mission State Historic Site,"500 North Msn, Council Grove",Council Grove,4.5,61,38.665916,-96.49394099999999,"tourist_attraction, museum, point_of_interest, establishment","We stopped while traveling to stretch our legs on the walking path along the water. This historic site was in front of the parking area for walking. It was an interesting site that we weren't expecting. I don't think it was open that day, and I'm not certain it's a place you can enter. The buildings were nice to see, as well as the information posted near them, on the signs I shared here in my photos."
Ogden Monument,"Huebner Rd, Fort Riley",Fort Riley,4.2,18,39.0643223,-96.79281870000001,"point_of_interest, establishment",Beautiful overlook and outdoor religious area on Fort Riley. If you get a chance to visit definitely recommend even if just for the view
Wamego Historical Museum,"406 4th St, Wamego",Wamego,4.7,30,39.2021295,-96.3004304,"museum, tourist_attraction, point_of_interest, establishment","The staff was so friendly and told us a lot about the items in the main room.  One of the volunteers opened all of the display building on site so we could see them (school house, store, cabin, etc)."
Welcome to The Flint Hills Sign,"393-301 N Humboldt Creek Rd, Junction City",Junction City,4.5,2,39.0616799,-96.7204732,"point_of_interest, establishment",Beautiful place to stretch your legs
Goodnow House State Historic Site,"2301 Claflin Rd, Manhattan",Manhattan,4.5,13,39.192832,-96.5955693,"tourist_attraction, museum, point_of_interest, establishment",They didn't open until 2 pm so we waited and it was worth it. The gentleman who gave us the tour was very informative and told great stories.
Allegawaho Memorial Heritage Park,"S 525 Rd, Council Grove",Council Grove,4.3,20,38.6257382,-96.4315409,"tourist_attraction, point_of_interest, establishment","I came here on a whim and it really surprised me. The park itself was gorgeous with beautiful tallgrass prairies, old growth forests, and tons of wildflowers. The couple ruins on the site are also interesting. Another thing about this park is that it's currently being revitalised with new walking paths, a visitor centre, and hopefully more informational signs. The park also very recently got a hold of a massive quartzite boulder that has been revered by the Kaw for centuries and is now on display. Overall, a very nice park in the Flint Hills with a lot of promising things happening!"
Native Stone Scenic Byway Historical Marker,Alma,Alma,4.8,19,38.9073333,-96.27991329999999,"point_of_interest, establishment",Beautiful Kansas. Mind-boggling stone fencing. Rolling hills and winding roads.
The Mormon Trail South Fork Historical Marker,"Kennel Dr, Junction City",Junction City,5,1,39.0379154,-96.76553880000002,"point_of_interest, establishment",
Riley County Historical Museum,"2309 Claflin Rd, Manhattan",Manhattan,4.7,69,39.19238370000001,-96.59609789999999,"museum, tourist_attraction, point_of_interest, establishment",Great collection of local history. Be sure to visit the Goodnow house across from the museum. Got a wonderful guided tour of it from one of the staff members--very knowledgeable!
Historic Deep Creek Schoolhouse,"3125 Deep Creek Rd, Manhattan",Manhattan,5,8,39.1208508,-96.4825012,"point_of_interest, establishment",Interesting place with many years of history.
Historical Hand-Dug Well,"401 Road to Oz Highway, Westmoreland",Westmoreland,4.3,15,39.3962435,-96.4080357,"point_of_interest, establishment","It's amazing to read about it and to think it was hand dug. It was just sad to see that people thought it was a trashcan of some sort.... no, not the algae because that's going to be a thing in any still water situation. The plastic jugs, the shoes and other garbage floating. It's sad....but it's in a beautiful park area."
