Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Cottonwood Ranch State Historic Site,"14432 US-24, Studley",Studley,4.8,47,39.356305,-100.173178,"tourist_attraction, museum, point_of_interest, establishment",What a fantastic stop and piece of Kansas history.  The site is unmolested and presented as it was while the original family lived there.  The property maintains most of it's original furniture and fixtures.  The caretaker/staff member was incredibly knowledgeable and extremely friendly.  100% worth stopping if you enjoy Kansas history and want to see a home that has mostly untouched over time.
Great Western Cattle Trail,"US-34, Trenton",Trenton,4.1,9,40.1786192,-101.0362709,"point_of_interest, establishment",Learning so much history while driving west to east across Nebraska.  Obvious this area played a huge role in the development of America.
Decatu County Last Indian Raid Museum,"258 S Penn Ave, Oberlin",Oberlin,4.9,28,39.817967,-100.5286887,"museum, tourist_attraction, point_of_interest, establishment",What a great place to visit. Staff are super friendly. Enjoyed learning a bit more Kansas history.
Sheridan County Historical Society and Mickey's Museum,"1224 Oak Ave, Hoxie",Hoxie,5,1,39.3574535,-100.4387367,"point_of_interest, establishment",The women at the Sheridan county historical society are very knowledgeable and helpful
Prairie Museum-Art & History,"1905 S Franklin Ave, Colby",Colby,4.7,160,39.3690406,-101.0449853,"museum, tourist_attraction, point_of_interest, establishment","Great expansive museum of collections and preserved local buildings. Not the best stop on i-70 for a quick activity, one could spend 2 hours here easily. The fick fossil museum is better for a quick stop."
Massacre Canyon Historical Monument,Trenton,Trenton,4.5,38,40.2063582,-100.9648052,"travel_agency, point_of_interest, establishment",I stopped in after they had a big storm go though and sad to see some tree damage. The lady that was working was so nice and was great to talk to!
Frontier in Rawlins County,Atwood,Atwood,0,0,39.813983,-101.0448115,"point_of_interest, establishment",No description available
Rawlins County Museum,"308 State St, Atwood",Atwood,5,8,39.8064127,-101.0429984,"museum, tourist_attraction, point_of_interest, establishment","AMAZING! I spent hours in there. There is so much to see. Do yourself and your kids a favor, go there. I love visiting these small town history museums. You learn a lot of things you never heard in school with evidence to back it up. Square Grand piano...who knew?"
Harvey P. Sutton House FLW,"602 Norris Ave, McCook",McCook,4.9,7,40.2029371,-100.6260304,"point_of_interest, establishment","A private residence and unexpected find in McCook, Nebraska. Who would’ve thought, but Frank Loyd Wright designed a home in this town. Google this place for FSA in history.  Apparently the house has been renovated over the years,  so  it is still beautiful for 100 year old house."
Museum of the High Plains,"413 Norris Ave, McCook",McCook,4.6,41,40.2012824,-100.6255628,"museum, tourist_attraction, point_of_interest, establishment","History!! Clothing worn from the 20's, 40's, things that I saw in pictures in a book, but not right in front of me."
Cooper Barn,Colby,Colby,4.6,27,39.36925480000001,-101.0438679,"museum, tourist_attraction, point_of_interest, establishment",Definitely the best part of the Prairie Art and History Museum. The size of this barn is not believable until you enter the second floor!
Culbertson First Hitchcock County Seat,"37376 US-34, Culbertson",Culbertson,3.2,10,40.2338212,-100.8353465,"park, point_of_interest, establishment",Good people
Norton County Museum,"105 E Lincoln St, Norton",Norton,4,3,39.8303379,-99.88860539999999,"museum, tourist_attraction, point_of_interest, establishment",We stopped by the county museum yet it was closed. It was open today or should be open today at 2:00 p.m. yet we are just too early and have many dots on our trip. The building is stone and looks very luck large inside and neat. Really nice set of stairs going up to the main door. We will have to come back and visit.
They Also Ran Gallery,"105 W Main St, Norton",Norton,4.5,8,39.8292591,-99.88927199999999,"museum, tourist_attraction, point_of_interest, establishment",We stopped by this gallery which of inside of a bank. They were not open today and we were not able to get a hold of them in time to set up an appointment for a Saturday visit. We will attempt to come back another time.
George Norris Home,"706 Norris Ave, McCook",McCook,4.8,8,40.20412169999999,-100.6259548,"museum, point_of_interest, establishment","Enjoyed and appreciated the tour very much. The docent was an excellent and interesting conveyor of the history of the Norris family and the house. We learned a lot about the life of George Norris in service to the people and left with a great respect for him. I wish we had representatives like him today.

No cost to tour the house but donations may be left inside the front door."
Cameron's Colonial,"507 Plumb St, Atwood",Atwood,5,6,39.80963759999999,-101.039919,"tourist_attraction, real_estate_agency, travel_agency, health, lodging, point_of_interest, establishment","Beautiful home with a wonderful host! We reserved the house so that my family could all stay together while we attended my grandfather's funeral. There was more than enough room for all of my sisters, our spouses, and all of our children. The house was fully stocked and all we needed to worry about was ourselves and our personal effects. It took a lot of stress out of our trip and was so wonderful to be able to be surrounded by family with all of us under one roof throughout the stay. I cannot recommend Cameron's Colonial enough. We will definitely be using it for future stays."
Fike Park,Colby,Colby,4.6,172,39.4000358,-101.0446605,"park, point_of_interest, establishment",I drove all this way to find the mini statue of Liberty. The mini Statue of Liberty was put up by the boy scouts of America in the '50s. There are approximately 20 remaining in the state of Kansas. This would be my fourth statue of Liberty that I have visited. I am mainly upset that I could not add the Statue of Liberty have a new place. This should be added so that people can find it. These monuments are disappearing daily because no one list them. As someone who likes to visit off the wall or off the beaten path tourist attractions this would have been a great find. Yeah I had to find the location on Wikipedia. I intend to visit all of the locations in the state of Kansas.
Historic Philip Houston House B&B,"350 Kansas Ave, Rexford",Rexford,4.6,8,39.4698981,-100.7427046,"lodging, point_of_interest, establishment","This historic home is so beautiful and ornate. The owner knows the entire history of the house and how the original family lived in it. Each room is named after one of the original family members and is furnished with period pieces. This is the perfect place for rest and rejuvenation for travelers and locals alike.

Just a short drive from neighboring towns with full restaurant and grocery amenities, Rexford has all the peace, privacy, and fresh air you need. Colby, Hoxie, and Oakley are all a short drive and have really good eateries. I recommend the family owned and local restaurants as they have all been great that we have tried, but they have chain brands too if that makes you more comfortable.

The house has a gorgeous and large dining table, fully equipped kitchen, and two indoor sitting areas (in addition to the pastor's library), as well as a wrap around porch for outdoor seating, morning coffee, and just catching the morning breeze (which is one of my favorite things to do when in Rexford).

The owner and staff are so kind and interesting to talk to. We have sincerely enjoyed our time with them.

This house also has a Pastor's Suite complete with books from seminary and other topics to read and reflect, and she offers refuge for pastors and church leadership in this way. It has a bookshelf devoted to books specifically on women in ministry, which is uplifting and encouraging."
George Norris Park,McCook,McCook,4.6,51,40.2041911,-100.625038,"park, point_of_interest, establishment","Several types of playground equipment, both old and new, benches for parents and grandparents to sit while they watch their children and grandchildren show off. Good number of trees for shade, nice place to go for walking. Many events are held here in the bandshell especially in the summer. It is just a lovely park."
The Landmark Inn,"189 S Penn Ave, Oberlin",Oberlin,4.8,82,39.81913369999999,-100.5292684,"lodging, point_of_interest, establishment","Get ready to be transported back to the turn of the century. Every room is wonderfully appointed with authentic antiques and decor. The high ceilings provide a sense that the rooms are far larger than they really are. The beds are very comfortable and you'll lack for none of the usual modern amenities. The owner is impeccably friendly and helpful. The breakfast was incredible with eggs, sausage, fresh fruit, homemade scones, fresh-squeezed orange juice, and wonderful coffee. All this was consumed in the Teller Room Restaurant, the hotel's beautifully decorated restaurant housed in the former lobby of the historic Bank of Oberlin. Want to feel like early-20th century American aristocracy, stay here. Even our four children aged 11 to 4 absolutely loved their stay here. This place is wonderful if you're passing through on your way to parts unknown, or if you're looking for a place to stay a while to experience the historic plains."
