Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Historic Lecompton,"640 E Woodson Ave, Lecompton",Lecompton,4.7,132,39.0445903,-95.3921085,"museum, tourist_attraction, point_of_interest, establishment",This museum is definitely worth your time for a nostalgic trip to the past. From the beautiful and historic Christmas tree displays to all of the artifacts from the wars and time gone past. This museum is a real gem.
McLouth Granite Boulder,"246-298 S Granite St, McLouth",McLouth,4.6,14,39.1961296,-95.20603779999999,"tourist_attraction, point_of_interest, establishment",It was a lot more impressive 20 years ago before all the layers of pavement layers built up.
Historic Ritchie House,"1116 SE Madison St, Topeka",Topeka,4.3,47,39.0427408,-95.6719708,"tourist_attraction, point_of_interest, establishment",Impromptu stop at the Ritchie House and glad we did. It is much less about the actual house and more of the John Ritchie history. Had an hour long lesson from the tour guide with a slideshow providing a deep dive into the many aspects of reform Ritchie advocated for. Also had some excellent story boards in the Heritage Education Center.
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,"124 NW Fillmore St, Topeka",Topeka,4.6,464,39.0634685,-95.6833076,"tourist_attraction, museum, park, point_of_interest, establishment","What a lovely little place to walk through a touch of history. Being able to get close to architecture from such a long time ago.

I went during a time when they didn't have the buildings open to walk through them. And there was practically no one there. Which made it easy to just explore. I know that the Mansion often holds events as well. It did seem like a place with a ton more history on the inside.

This time was purely the grounds themselves. Everything around the area was well taken care of. The flowers and plants in bloom are completely outstanding. And almost everything was labeled in case you wanted to know what was growing. The paths were easily accessible, and really just a breath of fresh air.

I recommend checking out this place at least once. Personally I would like to go back when the shops are open, to get the full experience."
Old School House,"10967 Wilmington Rd, Harveyville",Harveyville,5,1,38.7448722,-95.96439149999999,"point_of_interest, establishment",Down the road less traveled now but it has a lot of history about the Santa Fe Trail.
Onaga Historical Society,"310 E 2nd St, Onaga",Onaga,4.9,7,39.4889827,-96.1659909,"museum, tourist_attraction, point_of_interest, establishment","Wonderful displays of local history, including a full-sized caboose, a one-room schoolhouse, and a settler's cabin. Marvelous way to spend an afternoon."
Constitution Hall State Historic Site,"319 Elmore St, Lecompton",Lecompton,4.6,107,39.0454091,-95.39473219999999,"museum, tourist_attraction, point_of_interest, establishment",One of the best tours I've ever had. The period-costumed docent gave an inspiring 15 minute chat about the events that happened in Lecompton and its effect on the 1860 election and the history of the United States. The first floor has some well-designed displays.
Wamego Historical Museum,"406 4th St, Wamego",Wamego,4.7,30,39.2021295,-96.3004304,"museum, tourist_attraction, point_of_interest, establishment","The staff was so friendly and told us a lot about the items in the main room.  One of the volunteers opened all of the display building on site so we could see them (school house, store, cabin, etc)."
Memorial Carillon and Campanile,"Memorial Dr, Lawrence",Lawrence,4.8,77,38.9600418,-95.2469352,"point_of_interest, establishment","Our kids and Our Money BELONG here! Best Decision ever made
go KU 🥰"
Native Stone Scenic Byway Historical Marker,Alma,Alma,4.8,19,38.9073333,-96.27991329999999,"point_of_interest, establishment",Beautiful Kansas. Mind-boggling stone fencing. Rolling hills and winding roads.
