Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Haskell County Historical,"Fairgrounds St, Sublette",Sublette,4.9,14,37.478262,-100.8364858,"museum, tourist_attraction, point_of_interest, establishment",Wow so much stuff from the past this place was surreal. Really made me stop and think and the kids absolutely loved it too.
Ford County Historical Society,"310 Gunsmoke St, Dodge City",Dodge City,4.8,6,37.7538328,-100.0198411,"museum, point_of_interest, establishment","Great place to visit! They even have a few photo op cars, so take the kids. We showed up at closing, and were not run off. Owner even talked to us and answered any and all questions regarding the racecars."
1139 Steam Engine,Dodge City,Dodge City,4.8,14,37.7530206,-100.022025,"point_of_interest, establishment","Dodge City is not the wild wild West town of yore, but a place full of museums, statues and entertainment.  We just dipped our toes in and can’t wait to go back to really get to know the place."
Kansas Historical Marker Beersheba,"State Route 156 &, KS-23, Garfield Township",Garfield Township,5,1,38.059365,-100.4617625,"point_of_interest, establishment",
Historic Sundials,"201 E Wyatt Earp Blvd, Dodge City",Dodge City,4.5,2,37.7523595,-100.0151388,"point_of_interest, establishment","Large Sundial 'hidden' behind the old railroad depot. A pair of them as tall as a flagpole, labeled by timezone."
Doc Holliday Statue,"488 W Wyatt Earp Blvd, Dodge City",Dodge City,4.7,43,37.7529127,-100.0213203,"tourist_attraction, point_of_interest, establishment","Great stop to see the statues , train , Boot Hill . Fun fun fun !"
Historic Santa Fe Depot,"201 E Wyatt Earp Blvd, Dodge City",Dodge City,4.3,12,37.7526408,-100.0160383,"tourist_attraction, point_of_interest, establishment","It's a functioning train station, so you can't expect much. Clean though. If the lady at the visitor's center wouldn't have told us, we wouldn't  have found the entrance."
Old West Mural,Dodge City,Dodge City,5,2,37.7554013,-100.0206286,"point_of_interest, establishment",A beautiful mural behind the salsa man
La Salsa Man,"709 3rd Ave, Dodge City",Dodge City,4.7,27,37.7552866,-100.0203815,"tourist_attraction, point_of_interest, establishment",Salsa Man is a great photo op ! We had quiet a few laughs trying to get that perfect shot ! Cool!
Coronado Cross,"11666 US-400, Dodge City",Dodge City,4.3,70,37.725763,-99.9125981,"tourist_attraction, point_of_interest, establishment",What a neat part of history that popped up out of nowhere on a road trip!
Finney County Museum,"403 S 4th St, Garden City",Garden City,4.7,76,37.9602562,-100.8709223,"museum, point_of_interest, establishment","Great place to take the family, it's a great zoo and it is free to go.. I don't know of any other zoos that are free. They have a good playground inside the zoo and a carousel 🎠"
Largest Flag in Kansas,"1621 E Fulton St, Garden City",Garden City,5,4,37.9644498,-100.8531528,"point_of_interest, establishment",What a beautiful sight driving down Fulton Street and seeing the American 🇺🇸 flying high over my head. Shared on my Facebook page and of course your wonderful business in the background .
The Caches - Fort Atkinson,Dodge City,Dodge City,2.7,3,37.7586572,-100.0878207,"point_of_interest, establishment",It was great! It was beautiful!
Dodge City,"301 4th Ave, Dodge City",Dodge City,0,0,37.7520557,-100.0218078,"point_of_interest, establishment",No description available
Santa Fe Trail Tracks,"US-400, Fort Dodge",Fort Dodge,4,255,37.7895652,-100.1977533,"tourist_attraction, point_of_interest, establishment","Basically impossible to see the tracks as of early October. However, the surrounding views are gorgeous, with prairie grass waving and very colorful. I wonder if they should put up something to block weather, as it seems like all the Santa Fe track sites I visited are deteriorating. It feels like something could be done to preserve them better. Either way, the site is still in a beautiful spot, just beware of the heavy construction traffic on these roads to the site, I do not recommend taking this highway any further than to this site."
Garden City Water Tower,"103 US-50 BUS, Garden City",Garden City,3.8,13,37.9754223,-100.8722267,"point_of_interest, establishment","Forget everything you know about water towers!  This one is special.   It's a tower.   With water IN IT!  The locals call it the ""water tower"".  Take the kids for a fun filled adventure.
(Make sure you take water off the day is hot - water isn't provided for the self- paced tour)"
James Arness (as Matt Dillon) Statue,"400 W Wyatt Earp Blvd, Dodge City",Dodge City,5,3,37.7529421,-100.0205813,"point_of_interest, establishment",Nice historic area. Easy to park and walk to all the statues and train.
Large Mountain Time Sundial,"201 E Wyatt Earp Blvd, Dodge City",Dodge City,4,1,37.75237250000001,-100.0154429,"point_of_interest, establishment","Large Sundial 'hidden' behind the old railroad depot. A pair of them as tall as a flagpole, labeled by timezone."
Fort Dodge Camp Supply Military Road,"11810 US-54, Minneola",Minneola,4.4,12,37.4906872,-99.88733119999999,"point_of_interest, establishment",Interesting large plaque explains the history of the supply camp road.
Boot Hill Museum,"500 W Wyatt Earp Blvd, Dodge City",Dodge City,4.6,2996,37.7538033,-100.0217447,"museum, store, point_of_interest, establishment","History buffs, we were absolutely thrilled with the museum! The displays are carefully curated and cared for. The information provided is interesting and engaging. Everything is well organized and clean. The staff are all professional and courteous. We enjoyed our visit immensely."
