Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Waconda Springs Historical Marker,Cawker City,Cawker City,4.5,11,39.5212041,-98.38459379999999,"point_of_interest, establishment",Big enough for a motorhome towing. Easy access.
Meades Ranch Triangulation Station Historical Marker,"W 80th Dr, Osborne",Osborne,4.6,11,39.4524277,-98.6935513,"point_of_interest, establishment",Really nice looking Park. The facility have picnic tables covered and uncovered. There was running water in the park. Appears to have no restrooms.
Amos H. Boultinghouse Homestead,"S 190th Ave, Osborne",Osborne,5,1,39.4448404,-98.8416056,"point_of_interest, establishment",The Amos Boultinghouse Homestead is in the Tilden Township.
Willa Cather Memorial Prairie Historical Marker,Red Cloud,Red Cloud,4.8,40,40.003917,-98.52285859999999,"tourist_attraction, insurance_agency, church, place_of_worship, point_of_interest, establishment","A lovely historical marker. It has a bunch of mini fines along with the big plaque. It has a bench and the prairie all around. An asphalt driveway gets you around the entire thing and then back out to the highway. You could possibly miss it if you were not looking for it. If you get direction you have to turn, it is not right along the highway."
Webster County Historical Museum,"721 W 4th Ave, Red Cloud",Red Cloud,4.9,14,40.0891324,-98.52792319999999,"museum, tourist_attraction, point_of_interest, establishment","Very friendly staff. The mansion itself is really cool, and then all the artifacts inside are interesting. They also have a barn type building with old farm equipment and a newer building with archeological artifacts and a revolving display.
All this for only $4!!!!!
Totally worth a stop if you like this kinda stuff."
John W. Guyer Homestead,Osborne,Osborne,5,1,39.3872881,-98.83707319999999,"point_of_interest, establishment",John W Guyer Homestead is a nice homestead in Kill Creek Township. It is near Kill Creek. Raccoons roam the area.
Historic Lebanon City Jail,Lebanon,Lebanon,5,2,39.8087059,-98.5556005,"point_of_interest, establishment",Nice little historic town
Walronds Stockade,Bethany,Bethany,5,1,39.54695299999999,-98.6923997,"point_of_interest, establishment","Cool landmark stop!

WALRONDS STOCKADE
1870
400 YDS. EAST OF THIS
MARKER
STOOD THE ONLY
COMPLETED STOCKADE IN OSBORNE COUNTY
ERECTED 1938

Walrond’s Stockade (also called Well’s Stockade) – April 1870

On April 29, 1870, A. B. and D. R. Crosby, Zachary Walrond, Albert Wells, and J. J. Wiltrout settled on the north bank of the North Fork Solomon River in what is now Bethany Township of Osborne County, Kansas.  At that time their nearest location for supplies and mail, Minneapolis, Kansas, was some 80 miles away downstream.  In May 1870 the group erected a log cabin and stockade for defense. The stockade was 100 feet in diameter. The vertical poles that made up the walls were 10 to 12 feet tall, sharpened on the top end. Portholes from which to view and shoot were cut in the walls every few feet and at different heights.

They did so none too soon, for on May 29th about twenty-five Indians made their appearance at the stockade and commenced firing.  But the assault was returned with such accuracy and heat the dismayed Indians speedily withdrew.  A second raid made a few days later on the stockade but that also speedily ended without any notable tragedies. The little fortification happened to be on the alert when the third and last raid occurred in early July.  The Indians had just been repulsed at Bullocks Ranche and were in ill temper.  Again they were held back by the accuracy and firepower coming from the stockade, and, unable to do much of anything else, they killed and butchered a yoke of oxen tied up outside and reluctantly rode on.  After another year the stockade was no longer needed and was abandoned.

In 1938 a monument was erected 400 yards to the west from the stockade site alongside U.S. Highway 281 a mile or so south of the city of Portis, where it can be viewed today."
John Storer Homestead,Alton,Alton,5,1,39.4668102,-98.8063551,"point_of_interest, establishment",The John Storer Homestead is near Bloomington in Tilden Township.
Pike Pawnee Village National Historic Landmark,Guide Rock,Guide Rock,5,1,40.0530928,-98.3962579,"point_of_interest, establishment",5 stars for simply being able to learn a little more about Native American history.
Solomon Valley/Highway Portis Historical Marker,"507 Market St, Portis",Portis,4.5,2,39.5611794,-98.6917208,"point_of_interest, establishment",Nice historical tidbit.
Fort Bissell Museum,"501 Fort Bissel Ave, Phillipsburg",Phillipsburg,4.6,22,39.7554363,-99.33258099999999,"tourist_attraction, point_of_interest, establishment","Small fort and museum with 100% community donated artifacts, construction and time to assemble this collection of buildings as well as several rooms full of artifacts. The volunteers are kind and generous with plenty of details about the history of the area. Free entry and about 1/2 hour needed to enjoy all this stop has to offer - but worth your time and effort."
Henry John Neuschwanger Homestead,"724 S 200th Ave, Osborne",Osborne,5,1,39.3982753,-98.8537151,"point_of_interest, establishment",The Henry John Neuschwanger Homestead has an old house surrounded by trees not far from Mt Hope Cemetery and is in Tilden Township.
