Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Whee Hill,"699 Oak St, Carthage",Carthage,4.8,35,37.1764696,-94.3183486,"tourist_attraction, point_of_interest, establishment","This is a historical bridge that is rumored to be replaced, with no concise date for replacement. Therefore, if you’re in the area, and want your drop your stomach, give it a good run and go for it! If you’re traveling in the pictured direction, you’ll get a nice view of the Jasper County Courthouse.
* I just love that this exists in Google Maps, so I couldn’t resist reviewing it…:)"
Historic Phelps House,"1146 Grand Ave, Carthage",Carthage,4.7,67,37.1688686,-94.3089791,"lodging, museum, point_of_interest, establishment",This place is an amazing venue for hosting a party! They had absolutely everything we needed. Having beautiful dishes to eat from and serving dishes made the party so elegant. We had a wonderful time and would definitely like to have another party here in the future!
Murphysburg National Historic District,"625 S Sergeant Ave, Joplin",Joplin,5,1,37.0845908,-94.5199916,"point_of_interest, establishment",
Battle of Carthage State Historic Site,"1111 E Chestnut St, Carthage",Carthage,4.3,192,37.1737617,-94.2977805,"tourist_attraction, park, point_of_interest, establishment","Easy to find historical site in the town of Carthage. I visited in December so had no issues with bugs as others reported.  The trail goes up by the spring and crosses over the top of rock outcroppings. Pretty walk. Easy enough for families but would advise that there are no railings for safety if you have very small children. It loops back across the lawn, and depending on water flow, you may have to contend with a wet crossing at the far end. The site was not trashed up, but there are no trash cans, so pack out trash to preserve the beauty. There are also no facilities of any kind but a couple of picnic tables that would be shady in the summer.  The open lawn might be a fun spot for a game of frisbee though!"
Main and Eighth Streets Historic District,"833 S Main St, Joplin",Joplin,5,1,37.0815044,-94.51360389999999,"point_of_interest, establishment",
Fort Scott National Historic Site,"199 Old Fort Blvd, Fort Scott",Fort Scott,4.7,979,37.8434508,-94.7042879,"tourist_attraction, park, museum, point_of_interest, establishment","Fun place to take the kids to talk about historical challenges, easy to access, no wait, cute gift shop. We enjoyed it!"
Allen County Historical Society,"20 S Washington Ave, Iola",Iola,4.8,26,37.9215804,-95.40575390000001,"museum, point_of_interest, establishment",It is an extremely fascinating place to learn the history of Allen County and view different artifacts from past!
Missouri Welcome Sign,"1360 S 100 Rd, Fort Scott",Fort Scott,4.5,15,37.8417174,-94.6161551,"point_of_interest, establishment","It's a nice sign, I wish they would do something cooler like Colorado has, but it's not bad 😅"
Historical Iron Bridge,"250th St, Garland",Garland,4.8,4,37.694469,-94.64889600000001,"point_of_interest, establishment","Iron is the traditional 6th anniversary gift, so a visit to this historic iron bridge was a fun way to celebrate!"
Joplin History & Mineral Museum,"504 S Schifferdecker Ave, Joplin",Joplin,4.6,324,37.0876836,-94.5506661,"museum, tourist_attraction, point_of_interest, establishment",Pretty cool spot if you are into rocks or local mining culture. I happen to like both. Dino exhibit has moved on for now sadly. Glad we got to see it before the donor recalled it.
Joplin Union Depot,"205 N Main St Rd, Joplin",Joplin,4.5,31,37.0915785,-94.5121477,"tourist_attraction, point_of_interest, establishment","The only reason it's getting 2 stars is because it's a good place to get interesting pictures, however it's not getting 5 because the place was poorly maintained and is at this point an abandoned building that the city won't get rid of or repair. It leaves a bad impression of downtown and the city as a whole to new travelers or potential new residents and I believe the place should either be demolished or repaired as a museum, a trendy restaurant, or an arts gallery or something. Anything is better than the abandoned building that's there now."
Hudgeon Bridge,"467-443 W 520th Ave, Cherokee",Cherokee,4.7,3,37.3687167,-94.89926369999999,"point_of_interest, establishment","A lovely hidden piece of engineering artwork. It's still in beautiful condition, and there was no litter in sight. It was incredibly serene and breathtaking to behold."
Northrup House,"315 East St, Iola",Iola,4.6,8,37.9219756,-95.4000976,"point_of_interest, establishment",Good job on painting it Nich Lohman! 😁👍
The Humboldt Thunderbolt,"QH3M+HW, Humboldt",Humboldt,5,2,37.753943,-95.41522599999999,"point_of_interest, establishment","A fitting tribute to a local baseball legend, and part of a town's economic revival. This historical landmark is worth a stop if you're on the way, and then worth visiting Walter Johnson's birthplace a few miles north if you're interested."
Crawford County Historical Museum,"651 US-69, Pittsburg",Pittsburg,4.8,81,37.4326655,-94.7135763,"museum, tourist_attraction, point_of_interest, establishment","There are so many different artifacts to see, and there is so much history to read about here. One could easily spend hours here and still manage to overlook something that they'll find on their next visit. Kind of like a hidden picture puzzle. And that it's free to visit is astounding."
St Aloysius Church Historic Site,"947 KS-47, Girard",Girard,4.9,27,37.5140976,-94.98888009999999,"point_of_interest, establishment","It’s a well kept historical site of a church building from over 100 years ago. Well preserved with its “legend” inscribed on a plaque, free for all to see."
The Miracle of The Human Spirit,"2506 Annie Baxter Ave, Joplin",Joplin,5,3,37.06341080000001,-94.5301266,"point_of_interest, establishment","Will never forget seeing the absolute destruction of the center of the city and driving down Range Line Rd at night in 0.9 miles of total darkness where the tornado leveled everything.  The park has a nice memorial including this, a very nice tribute to all the people who lost their lives."
Galena Calaboose,"518 S Main St, Galena",Galena,5,2,37.0757895,-94.6393356,"point_of_interest, establishment",Old town jail worth a visit.
Parsons Historical Museum,"401 S 18th St, Parsons",Parsons,4.5,46,37.3373895,-95.2626607,"museum, tourist_attraction, point_of_interest, establishment","This is an awesome place to learn history about Parsons Kansas. staff is awesome and friendly and treat you like family if you need to know something they tell you and explain everything, I recommend everybody to go check it this place is also free to go to they do take donations"
Galena Mining & Historical Museum,"319 W 7th St, Galena",Galena,4.8,131,37.0751409,-94.64204800000002,"tourist_attraction, museum, point_of_interest, establishment","This man is amazing and so knowledgeable
Steve is such a valuable part of this community.

Thank you guys for this museum!
Please come here and help them keep the doors open :)"
