Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Humboldt Historical Society,"416 N 2nd St, Humboldt",Humboldt,4.4,14,37.8142285,-95.44530329999999,"museum, tourist_attraction, point_of_interest, establishment",My only regret is not staying longer! We were unsure how much time we could spend looking around and only planned for about 30 minutes. We could have easily spent hours there digesting all the amazing history of the area. The staff were so welcoming as well. Definitely worth the visit!
Allen County Historical Society,"20 S Washington Ave, Iola",Iola,4.8,26,37.9215804,-95.40575390000001,"museum, point_of_interest, establishment",It is an extremely fascinating place to learn the history of Allen County and view different artifacts from past!
William Mills House,"212 1st St, Osawatomie",Osawatomie,5,1,38.503283,-94.942056,"point_of_interest, establishment",An architectural masterpiece designed by George F Barber
Miami County Kansas Historical Society & Museum,"12 E Peoria St, Paola",Paola,4.7,30,38.5727047,-94.8772177,"museum, tourist_attraction, point_of_interest, establishment","Visited to see the annual Miniature Art Exhibition hosted in the Museum. The exhibition is a must see as it showcases wide variety of miniature paintings from all over the world. The Museum on its own is well curated with various artifacts associated with local and Kansas history. The staff were friendly, knowledgeable and answered every question with immense patience. Hidden jewel for history buffs."
Asylum Bridge,Osawatomie,Osawatomie,4.6,35,38.50516349999999,-94.941989,"point_of_interest, establishment","Absolutely beautiful, stunning, kind of falling apart, but mother nature is not a force to be reckoned with. heh I love visiting famous and historic old bridges and I was quite shocked to not see any “No Trespassing” sign on the entrance to the bridge, it is gated, but maybe that’s just for safety concern?. I wasn’t about to walk across those rotten planks to the gushing tide beneath. 😅

I’m from Ottawa and we have a similar bridge in our town built in 1903 - Warren Truss Bridge however our bridge has been restored and it’s been converted into part of the Flint Hills Nature Trail!

This bridge looks like it could use a little restoration maybe, But then again, if you cross the bridge, you end up at the back of the Osawatomie Asylum so I can understand why they probably don’t want a bunch of traffic going through there.

Nevertheless, it’s a new piece of Kansas history and it’s well worth a visit!

Subscribe to “Ridin with Dryden” on YouTube"
Northrup House,"315 East St, Iola",Iola,4.6,8,37.9219756,-95.4000976,"point_of_interest, establishment",Good job on painting it Nich Lohman! 😁👍
Pottawatomie Massacre,Lane,Lane,4.2,17,38.4394078,-95.0840813,"point_of_interest, establishment",It is very cool to see this marker and know the history that happened on this spot. But what was even cooler was playing on the old dangerous playground equipment that resides there now.
Dietrich Cabin,"City Park, Ottawa",Ottawa,4.3,15,38.6106064,-95.26795109999999,"tourist_attraction, museum, point_of_interest, establishment",Visited a few months ago and only saw the outside. Visited today for the open house and had a wonderful time. Becky the guide was very knowledgeable and made this visit wonderful. She made my husband interested in the history and he kept wanting to know more.
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5,1,38.6196954,-95.2922834,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn’t directly connected to this bridge but you can go through the woods like we used to do..

Or just leave Second Street Dam and enter Hope Cemetery, drive to the far northwestern corner and you’ll find the wooden stairs leading up to the Flint Hills Nature Trail.

Follow the trail and you’ll find this beautiful and historic 1903 Warren Truss Through bridge named the “Historic Ottawa Trail Bridge (West)”. The city of Ottawa and others have beautifully restored this whole area and are working around the clock to restore and reconstruct the trail ☺️

Many thanks for bringing this bridge back to life! I see so many more people back here hiking, biking, fishing and so much else since it’s been restored!

+ Subscribe to Ridin with Dryden on YouTube +"
Creamery Bridge,"731 8th St, Osawatomie",Osawatomie,4.5,66,38.5029344,-94.955109,"tourist_attraction, store, food, point_of_interest, establishment",It is a bridge. That's it. We'll there is a gravel parking area and stairs down to the water but the water was high when we were there and it would have been dangerous to swim. There is a small dam just before the bridge but be careful of the reverse current.
Mine Creek Civil War Battlefield State Historic Site,"20485 KS-52, Pleasanton",Pleasanton,4.6,129,38.1450211,-94.72343579999999,"park, tourist_attraction, point_of_interest, establishment","The museum did have some interesting artifacts, information and beautiful trails.  We were also warned about ticks.  Make sure that you spray yourself before you go on the trails."
Osage County Historical Society,"631 Topeka Ave, Lyndon",Lyndon,4.6,12,38.6096926,-95.6842973,"museum, point_of_interest, establishment","Courteous, helpful, and knowledgeable about the contents there. One time visit is probably not enough time to find all they have that one may want for their research."
Coffey County Historical Museum,"1101 Neosho St, Burlington",Burlington,4.6,41,38.19443100000001,-95.749326,"museum, tourist_attraction, point_of_interest, establishment","Amazing place, was only using their parking lot on this day. It's a big city museum snuggled into a small Midwest town."
Arthur Capper Memorial,"508-500 S Cedar St, Garnett",Garnett,4.3,3,38.2798604,-95.23615459999999,"tourist_attraction, point_of_interest, establishment",
Lebo City Calaboose,"101 W Broadway St, Lebo",Lebo,5,1,38.4150504,-95.8593932,"point_of_interest, establishment","The beautiful, well preserved calaboose in Frankfort, Kansas."
Old Depot Museum,"135 W Tecumseh St, Ottawa",Ottawa,4.7,142,38.620439,-95.269717,"tourist_attraction, museum, point_of_interest, establishment","We truly enjoyed our stop at this museum on the Prairie Spirit State Park trailhead. What made our visit so great was our visit with Mike, the museum guide. He was so anxious to talk to us about the exhibits and point out things we wouldn't want to miss. It is two-stories, that include a large model train town on the first floor, and an old one-room classroom, Victorian living room, kitchen, ice cream parlor, and a general store on the second floor. We stayed over an hour to see all the items that Mike pointed out. We loved the story about the Naked Voters! The museum is free but everyone will want to contribute to the donation box."
John Brown Museum State Historic Site,"1000 Main St, Osawatomie",Osawatomie,4.5,251,38.4988962,-94.959599,"museum, point_of_interest, establishment","This is one of the best small museums I've ever been to. The museum's exterior is meant to look like the armory at Harpers Ferry. The sight of John Brown's infamous last stand. Inside is his cabin. The Adair Cabin was moved from the original spot down the road. It was very cool being inside the cabin, inside the museum. They have some wonderful relics that belonged to the legend himself. The staff were extremely kind and friendly. But best of all was that the allowed my pup inside. That said, my pup, Pennylane is extremely well behaved and exceedingly beautiful. She also loves John Brown and has even been to many of the other relevant sites around the country. Don't miss this gem of a historic site!"
Kate Burnett Historical Marker,"RH67+66J, Humboldt",Humboldt,5,1,37.8105875,-95.4369844,"point_of_interest, establishment",
Franklin County Historical Society Archives & Research Center,"2011 E Logan St, Ottawa",Ottawa,5,3,38.6237124,-95.241468,"point_of_interest, establishment","Awesome! Tried stopping at a test stop but only large trucks there so decided to go somewhere I felt a bit safer and the Franklin County Welcome Center, fit the picture of comfort. Stop and say Hi if you're driving by, the ladies couldn't be nicer."
Kalida Castle Cave,"964 Osage Rd, Yates Center",Yates Center,4.2,5,37.8595821,-95.70246209999999,"tourist_attraction, point_of_interest, establishment",It looks neat from the road. But the owners had the gate locked. Bummer
