Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Kinsley Halfway Sign,Kinsley,Kinsley,4.5,22,37.9173024,-99.423125,"point_of_interest, establishment","This was a great stop off during a long road trip.  There is a small museum, a few outdoor exhibits, and of course the Half Way sign.  Parking is a breeze, it won't take you very long to see everything, but it's one of those places you will be glad you stopped at when you think back to your trip.  If you can venture to this spot on your way to wherever you should do so."
Pratt County Historical Museum,"208 S Ninnescah St, Pratt",Pratt,4.8,66,37.6445462,-98.73800519999999,"museum, tourist_attraction, point_of_interest, establishment","This unassuming diamond in the rough is a must see place to visit when in Pratt, Kansas.

The museum holds an amazing collection of artifacts (photographs, historical documents, collectables and even machinery) from a bygone era!

The displays relate to Pratt County, the town of Pratt and also the state of Kansas.

There are amazing displays of fossils and Indian items (arrowheads and dresses) along with collections of clothes, hats and shoes from the late 19th century into the 20th!

The museum, at first glance appears  deceptively small but in actuality, I believe it takes up most, if not all, of the square block it sits on!

So much so, that when I mentioned ""machinery"" I did not only mean stuff like toasters, typewriters and hand tools but also full on combine engines and John Deere tractors!

In addition, they have many storefronts like a bank, telephone, dentist office, etc., where you can go inside and view how it was set up in the past.

There is just too much at the museum to write it all here. Besides, I am sure that if I returned, I would see/notice stuff that I missed the first go around (and I was there for over 90 minutes).

Finally, a shout out to the very nice ladies that were ""running"" the museum! They were very nice to talk with and gave information as to what more to do while in Pratt!

Highly recommend!"
Edwards County Historical Museum and Sod House,Kinsley,Kinsley,4.6,120,37.9177363,-99.4221397,"museum, tourist_attraction, point_of_interest, establishment",To see the sod house up close and in person was amazing ! The historic society lady was super nice and super helpful with knowledge of historic places and explaining the sod house . There is so many things to see !! From artifacts to a petrified mammoth tusk to plow implements and different various pieces of the past its a must see and it's free!! Also the little church is open to walk in and experience.  The big steam locomotive is accessible with stairs to get up to the cab !! Worth a stop and worth the visit !
Kiowa County Historical Museum and Soda Fountain,"320 S Main St, Greensburg",Greensburg,4.7,97,37.603431,-99.2925058,"museum, tourist_attraction, food, store, point_of_interest, establishment","Milkshakes, ice cream, and other sweet treats are tasty. Short wait for food. The museum is interesting and talks about the history of Greensburg and surrounding towns."
Cannonball Stage Line Highway,"15479 US-54, Greensburg",Greensburg,4.3,37,37.6085445,-99.2754664,"point_of_interest, establishment","Covered picnic tables provided shade. Some tables have bbq grills, too. A nice place to get out and stretch your legs on a long road trip."
Fromme-Birney Round Barn,"O St, Mullinville",Mullinville,4.8,55,37.5268447,-99.5088388,"museum, tourist_attraction, point_of_interest, establishment","When driving down the dirt road,  approaching the round barn, I thought how neat it was that it was in the middle of nowhere. I know that may not make sense, but when you’re living in a large city, small things like this put a smile on my face.

The barn is unattended but is well maintained and operates on the honor system.

Unlatch the barn door and turn the lights on. You can read about its history on the walls located on the first level inside the barn."
Pioneer Krier Museum,"430 W 4th Ave, Ashland",Ashland,4.4,12,37.1928563,-99.7706795,"museum, tourist_attraction, point_of_interest, establishment","Never seen inside...
Just walk my dog by there a lot...
I should stop in there thought..."
1907 Girl Scout Little House,"438 W 6th Ave, Ashland",Ashland,4.7,3,37.1908147,-99.7716576,"point_of_interest, establishment",This place is older than Oklahoma
Big Well Museum,"315 S Sycamore St, Greensburg",Greensburg,4.7,660,37.603412,-99.29443789999999,"museum, tourist_attraction, point_of_interest, establishment","Surprised the Mrs with this awesome hand dug well. But when we got inside, I was surprised by the F5 tornado that came through Greensburg, Kansas. And all the pictures they had.
Well worth your time to come and see this one and mark where you came from on their map. ...   gotta love the people that come together and build everyone back together .  Special kind of love ❤️ 😍"
B-29 Museum,"82 Curran Rd, Pratt",Pratt,4.7,13,37.6996544,-98.74193799999999,"museum, point_of_interest, establishment","So much information, multiple trips will be needed to read and enjoy everything. I enjoyed the tour I recieved the night before the race and talking to all of the staff. Race was very good and it was just the first year so next year I can see the race being even more fun."
Kiowa County Museum,"320 S Main St, Greensburg",Greensburg,4.5,2,37.6034632,-99.29266229999999,"museum, point_of_interest, establishment","Pretty Neat little museum about the county.
Soda fountain was nice to get a treat at.
The roof top garden was neat to check out."
St. John Statue of Liberty,St John,St John,0,0,38.00237560000001,-98.76049049999999,"point_of_interest, establishment",No description available
Hot and Cold Water Towers,"101-199 Green St, Pratt",Pratt,3.9,8,37.6517217,-98.7391608,"tourist_attraction, point_of_interest, establishment",Finally made it to these Pratt icons! Every town should have some attraction that draws passersby in.
Carnival Heritage Center,"113 E 6th St, Kinsley",Kinsley,2,1,37.9225727,-99.4119149,"museum, point_of_interest, establishment","Closed.  You can see some cool old artifacts and photos through the windows.  Apparently it was opened at one time, but for some reason, has now fallen into disrepair.  Looks abandoned.  Would have loved to had a chance to learn more about this subject and been able to see the artifacts up close.  I’m a gypsy at heart.  🌻"
Vernon Filley Art Museum,"421 S Jackson St, Pratt",Pratt,4.7,35,37.642186,-98.7412234,"tourist_attraction, art_gallery, museum, point_of_interest, establishment","Hands down, my favorite place in Pratt. Love the ehibition and there’s always some new artwork and wonder to behold. It’s a small vibrant museum with a nice selection of local and nationally renowned artists. Architecturally the building has great value, there’s harmony on the exterior, which aligns with the optimal organization of the interior. There’s a good balance of light. The space, modern and essential, is very elegant."
