Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Pawnee Rock State Historic Site,"631 N Centre St, Pawnee Rock",Pawnee Rock,4.7,176,38.2723361,-98.98216310000001,"tourist_attraction, park, point_of_interest, establishment","Never knew this existed.  Interesting piece of history along the Santa Fe trail.  You can walk to the top of a platform that is as high as the ""rock"" once was.  The view is pretty amazing.  Many names and initials (some very new) are carved into the rocks.  Cool historic spot."
Fort Larned National Historic Site,"1767 KS-156, Larned",Larned,4.8,499,38.182531,-99.2211372,"tourist_attraction, park, museum, point_of_interest, establishment","This place is wonderful. Wish we had more time while here. Staff is super knowledgeable and friendly. Buildings are beautifully preserved/replicated.  There was a blacksmith on site when we visited, and he was very engaging with our family."
Edwards County Historical Museum and Sod House,Kinsley,Kinsley,4.6,120,37.9177363,-99.4221397,"museum, tourist_attraction, point_of_interest, establishment",To see the sod house up close and in person was amazing ! The historic society lady was super nice and super helpful with knowledge of historic places and explaining the sod house . There is so many things to see !! From artifacts to a petrified mammoth tusk to plow implements and different various pieces of the past its a must see and it's free!! Also the little church is open to walk in and experience.  The big steam locomotive is accessible with stairs to get up to the cab !! Worth a stop and worth the visit !
Kiowa County Historical Museum and Soda Fountain,"320 S Main St, Greensburg",Greensburg,4.7,97,37.603431,-99.2925058,"museum, tourist_attraction, store, food, point_of_interest, establishment","Milkshakes, ice cream, and other sweet treats are tasty. Short wait for food. The museum is interesting and talks about the history of Greensburg and surrounding towns."
Kinsley Halfway Sign,Kinsley,Kinsley,4.5,22,37.9173024,-99.423125,"point_of_interest, establishment","This was a great stop off during a long road trip.  There is a small museum, a few outdoor exhibits, and of course the Half Way sign.  Parking is a breeze, it won't take you very long to see everything, but it's one of those places you will be glad you stopped at when you think back to your trip.  If you can venture to this spot on your way to wherever you should do so."
Boyd's Ranch Historical Marker,"S, Pawnee St, Larned",Larned,3.7,3,38.1732144,-99.16003549999999,"point_of_interest, establishment",When I stopped to read marker had 4 whitetail does standing around it and they were not spooked.
Cannonball Stage Line Highway,"15479 US-54, Greensburg",Greensburg,4.3,37,37.6085445,-99.2754664,"point_of_interest, establishment","Covered picnic tables provided shade. Some tables have bbq grills, too. A nice place to get out and stretch your legs on a long road trip."
Big Well Museum,"315 S Sycamore St, Greensburg",Greensburg,4.7,660,37.603412,-99.29443789999999,"museum, tourist_attraction, point_of_interest, establishment","Surprised the Mrs with this awesome hand dug well. But when we got inside, I was surprised by the F5 tornado that came through Greensburg, Kansas. And all the pictures they had.
Well worth your time to come and see this one and mark where you came from on their map. ...   gotta love the people that come together and build everyone back together .  Special kind of love ❤️ 😍"
Pawnee Rock Historical Marker,Pawnee Rock,Pawnee Rock,4.2,16,38.2614174,-98.98694069999999,"point_of_interest, establishment",Cool little place to visit. Nice to stretch your legs and see done of the surrounding area from.
Santa Fe Trail Center,"1349 K-156 Hwy, Larned",Larned,4.4,32,38.1882046,-99.1417408,"library, tourist_attraction, museum, point_of_interest, establishment","There is something for everyone here.  After the initial museum, don't forget to explore the outdoor exhibits.  Very informative window to the past."
Burdett Historical Marker,"100 Broadway Ave, Burdett",Burdett,0,0,38.1889421,-99.52944389999999,"point_of_interest, establishment",No description available
former AT&SF Train Depot,"410 Centre St, Pawnee Rock",Pawnee Rock,3,1,38.2650666,-98.9814583,"point_of_interest, establishment",
B-29 Museum,"82 Curran Rd, Pratt",Pratt,4.7,13,37.6996544,-98.74193799999999,"museum, point_of_interest, establishment","So much information, multiple trips will be needed to read and enjoy everything. I enjoyed the tour I recieved the night before the race and talking to all of the staff. Race was very good and it was just the first year so next year I can see the race being even more fun."
Fromme-Birney Round Barn,"O St, Mullinville",Mullinville,4.8,55,37.5268447,-99.5088388,"museum, tourist_attraction, point_of_interest, establishment","When driving down the dirt road,  approaching the round barn, I thought how neat it was that it was in the middle of nowhere. I know that may not make sense, but when you’re living in a large city, small things like this put a smile on my face.

The barn is unattended but is well maintained and operates on the honor system.

Unlatch the barn door and turn the lights on. You can read about its history on the walls located on the first level inside the barn."
Sibley's Camp,"502 W 2nd St, Larned",Larned,3.5,13,38.17573369999999,-99.1041752,"tourist_attraction, point_of_interest, establishment","The building is not maintained, lived right across the street and several times kids would be in the building, hopefully none of them get hurt. The building needs demolished it has been for sale for years and is just being vandalized. Nothing of interest at this camp anymore, even the little red house has been moved."
Fort Larned Visitor Center,"1767 KS-156, Larned",Larned,4.6,5,38.1826114,-99.2210738,"tourist_attraction, travel_agency, point_of_interest, establishment",Is it really cool little place Man Out In the Backwoods off the highway one really expected to be that looks like a great place to take the family I enjoyed getting out walking around checking it out it's pretty cool once again thank you Teddy Roosevelt
Kiowa County Museum,"320 S Main St, Greensburg",Greensburg,4.5,2,37.6034632,-99.29266229999999,"museum, point_of_interest, establishment","Pretty Neat little museum about the county.
Soda fountain was nice to get a treat at.
The roof top garden was neat to check out."
St. John Statue of Liberty,St John,St John,0,0,38.00237560000001,-98.76049049999999,"point_of_interest, establishment",No description available
Vernon Filley Art Museum,"421 S Jackson St, Pratt",Pratt,4.7,35,37.642186,-98.7412234,"tourist_attraction, art_gallery, museum, point_of_interest, establishment","Hands down, my favorite place in Pratt. Love the ehibition and there’s always some new artwork and wonder to behold. It’s a small vibrant museum with a nice selection of local and nationally renowned artists. Architecturally the building has great value, there’s harmony on the exterior, which aligns with the optimal organization of the interior. There’s a good balance of light. The space, modern and essential, is very elegant."
Carnival Heritage Center,"113 E 6th St, Kinsley",Kinsley,2,1,37.9225727,-99.4119149,"museum, point_of_interest, establishment","Closed.  You can see some cool old artifacts and photos through the windows.  Apparently it was opened at one time, but for some reason, has now fallen into disrepair.  Looks abandoned.  Would have loved to had a chance to learn more about this subject and been able to see the artifacts up close.  I’m a gypsy at heart.  🌻"
