Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Zebulon Pike Monument,Delphos,Delphos,5,12,39.2667587,-97.85122199999999,"point_of_interest, establishment",WOW! Such a peaceful place with outstanding views. One of the cliffs is FULL of fossils. A truly great place to go for a learning experience. Also an amazing chance to witness some of the natural beauty of Kansas
Waconda Springs Historical Marker,Cawker City,Cawker City,4.5,11,39.5212041,-98.38459379999999,"point_of_interest, establishment",Big enough for a motorhome towing. Easy access.
Meades Ranch Triangulation Station Historical Marker,"W 80th Dr, Osborne",Osborne,4.6,11,39.4524277,-98.6935513,"point_of_interest, establishment",Really nice looking Park. The facility have picnic tables covered and uncovered. There was running water in the park. Appears to have no restrooms.
Historic Lebanon City Jail,Lebanon,Lebanon,5,2,39.8087059,-98.5556005,"point_of_interest, establishment",Nice little historic town
Walronds Stockade,Bethany,Bethany,5,1,39.54695299999999,-98.6923997,"point_of_interest, establishment","Cool landmark stop!

WALRONDS STOCKADE
1870
400 YDS. EAST OF THIS
MARKER
STOOD THE ONLY
COMPLETED STOCKADE IN OSBORNE COUNTY
ERECTED 1938

Walrond’s Stockade (also called Well’s Stockade) – April 1870

On April 29, 1870, A. B. and D. R. Crosby, Zachary Walrond, Albert Wells, and J. J. Wiltrout settled on the north bank of the North Fork Solomon River in what is now Bethany Township of Osborne County, Kansas.  At that time their nearest location for supplies and mail, Minneapolis, Kansas, was some 80 miles away downstream.  In May 1870 the group erected a log cabin and stockade for defense. The stockade was 100 feet in diameter. The vertical poles that made up the walls were 10 to 12 feet tall, sharpened on the top end. Portholes from which to view and shoot were cut in the walls every few feet and at different heights.

They did so none too soon, for on May 29th about twenty-five Indians made their appearance at the stockade and commenced firing.  But the assault was returned with such accuracy and heat the dismayed Indians speedily withdrew.  A second raid made a few days later on the stockade but that also speedily ended without any notable tragedies. The little fortification happened to be on the alert when the third and last raid occurred in early July.  The Indians had just been repulsed at Bullocks Ranche and were in ill temper.  Again they were held back by the accuracy and firepower coming from the stockade, and, unable to do much of anything else, they killed and butchered a yoke of oxen tied up outside and reluctantly rode on.  After another year the stockade was no longer needed and was abandoned.

In 1938 a monument was erected 400 yards to the west from the stockade site alongside U.S. Highway 281 a mile or so south of the city of Portis, where it can be viewed today."
South Fork Spillman Creek Double Arch Bridge,"KS-181, Sylvan Grove",Sylvan Grove,4.6,14,39.14066469999999,-98.3966433,"point_of_interest, establishment","Cool, early century all local rock double arch bridge. Closed to traffic. Safe off-road parking on the north side.  Picnic gabezo and several historic information signs. Free."
Solomon Valley/Highway Portis Historical Marker,"507 Market St, Portis",Portis,4.5,2,39.5611794,-98.6917208,"point_of_interest, establishment",Nice historical tidbit.
Cloud County Historical Museum,"635 Broadway St, Concordia",Concordia,4.9,32,39.5706754,-97.6588463,"tourist_attraction, museum, point_of_interest, establishment",This is really an impressive museum.  You can tell that the efforts of many citizen volunteers went into making this happen.  That is very much to be respected.  It provides a cross-section of the unique way life in the area past and present.
Mitchell County Historical Society Museum,"1915 N Independence Ave, Beloit",Beloit,4.8,6,39.4783376,-98.1175449,"museum, tourist_attraction, point_of_interest, establishment",It has moved and has not been updated in Google Maps
Geodetic Center of North America,Tipton,Tipton,3,8,39.224087,-98.542152,"tourist_attraction, point_of_interest, establishment","A VERY IMPORTANT PIECE OF ALL SOCIETY IS A BRONZE PLATE MARKS THE MOST IMPORTANT SPOT ON THIS CONTINENT TO SURVEYORS AND MAP MAKERS. ENGRAVED IN THE BRONZE IS A CROSS-MARK AND ON THE TINY POINT WHERE THE LINES CROSS DEPEND THE SURVEYS OF A SIXTH OF THE WORLDS SURFACE. THIS IS THE GEODETIC CENTER OF THE UNITED STATES, THE ""PRIMARY STATION"" FOR ALL NORTH AMERICAN SURVEYS.

IT WAS LOCATED IN 1901 BY THE U. S. COAST AND GEODETIC SURVEY. LATER CANADA AND MEXICO ADOPTED THE POINT AND ITS SUPPORTING SYSTEM AS THE BASE FOR THEIR SURVEYS AND IT IS NOW KNOWN AS THE ""NORTH AMERICAN DATUM."" WHAT GREENWICH IS TO THE LONGITUDE OF THE WORLD, THEREFORE, A KANSAS PASTURE IS TO THE LINES AND BOUNDARIES OF THIS CONTINENT.

IT MUSTN'T BE CONFUSED WITH THE GEOGRAPHIC CENTER OF THE U. S. WHICH IS 42 MILES NORTH, IN SMITH COUNTY."
