Place Name,Address,City,Rating,Total Ratings,Latitude,Longitude,Type,Description
Father Padilla Cross and Historic Marker,"1192 Ave M, Lyons",Lyons,4.6,18,38.3475135,-98.27654129999999,"point_of_interest, establishment","A mile north of historic Cow Creek Crossing on the Santa Fe Trail along highway 56 west of Lyon, Kansas."
Souders Historical Farm Museum,"39925 West 39th St S, Cheney",Cheney,4.9,25,37.616844,-97.79978000000001,"museum, tourist_attraction, point_of_interest, establishment",A super interesting historical museum that is seemingly in the middle of nowhere. There are many unique and just plain cool antiques and artifacts that you can literally get up close and personal with. I recommend a stop if you are in the area!
Buffalo Bill's Well on the Santa Fe Trail,"12th Rd, Lyons",Lyons,4,14,38.3338561,-98.27565560000001,"point_of_interest, establishment","Unfortunately, the well is no more than a plate welded flush with the ground. It's a nice side trip off the main highway but there's nothing to see but a small sign with limited details. Wish there was more about the Santa Fe Trail crossing which was apparently important enough for someone to dig a well but those details aren't explained. It is a clean area for a quick leg stretch but not much else."
Historic McPherson Sante Fe Depot,"400 N Chestnut St, McPherson",McPherson,4.4,5,38.3723454,-97.6711772,"point_of_interest, establishment",Cool Old Building. Atmosphere was nice. The Old man in Coveralls was a bit Handsy. The Taco were Yummy.
Soldiers and Sailors Monument,"101 E 1st Ave, Hutchinson",Hutchinson,4,3,38.0532316,-97.92988100000001,"point_of_interest, establishment","The Soldiers and Sailors Monument in downtown Hutchinson is truly a sight to behold. Standing tall, it serves as a poignant memorial to honor our veterans. The monument is flanked by two large cannons, adding to its majestic presence. At the base, beautiful flowers are meticulously maintained, providing a serene and respectful atmosphere. It's a fitting tribute to those who have served, and a must-see for anyone visiting Hutchinson."
Salt Discovery Well,"1 Discovery Lp, South Hutchinson",South Hutchinson,4.6,11,38.0137317,-97.9458296,"tourist_attraction, point_of_interest, establishment","Learning that salt was discovered in Hutchinson, Kansas was pretty awesome! No wonder it's called the Salt City! How cool is that this obscure little town out in the middle of nowhere is famous for so many things that I didn't even know of!"
Fry'sRuts,"2939-2941 Ave P, Little River",Little River,5,2,38.3020727,-97.9555163,"point_of_interest, establishment",
Former Rock Island Railroad Depot,Hutchinson,Hutchinson,3.8,6,38.0473891,-97.9297192,"point_of_interest, establishment",It was well lit and easy to get to
Santa Fe Trail Marker,"22nd Ave, Galva",Galva,4.8,4,38.34976229999999,-97.51937629999999,"point_of_interest, establishment",Stop and read the history of the area and the people who came before us.
Chimney Sweep,"US-81, McPherson",McPherson,5,5,38.3116435,-97.6142778,"point_of_interest, establishment",He definitely stands out by himself!
Ye Old Mill,Hutchinson,Hutchinson,4.6,12,38.0765718,-97.9271651,"tourist_attraction, point_of_interest, establishment",A fun unique experience...just give it a go.
Kingman County Historical Museum,"400 N Main St, Kingman",Kingman,4.9,9,37.6453971,-98.11305949999999,"museum, point_of_interest, establishment","A must-visit museum, visited last year (thanks Sharon again for the welcome and all explanations). Very interesting explanation of how was Kingman at its origin. I remember the dentist machines (using pedals). And the firemen's pole."
Reno County Museum,"100 S Walnut St, Hutchinson",Hutchinson,4.6,134,38.050614,-97.929828,"museum, point_of_interest, establishment",We make this an annual tradition to come check out this museum while we’re here. Always has some good exhibits.
McPherson Globe Refiners Statue,"122 E Marlin St, McPherson",McPherson,5,2,38.3703285,-97.6656105,"point_of_interest, establishment",Interesting monument in memory of the 1936 gold medal winning U.S. basketball team
"Little Arkansas Crossing, Santa Fe Trail",Windom,Windom,5,1,38.3048582,-97.9374601,"point_of_interest, establishment",
Mill Race Dam,Kingman,Kingman,5,4,37.6377901,-98.1087014,"point_of_interest, establishment",Lovely place to take your lunch and I bet the fishing in the nearby pond and above the dam is good.
Museum of Ellinwood & Ellinwood Community Historical Society,"104 N Main St, Ellinwood",Ellinwood,4,1,38.35489099999999,-98.5814175,"museum, point_of_interest, establishment",Lots of antiques.  Not expensive. Always adding new things.
Santa Fe Trail Park,"840 Avenue N, Chase",Chase,4,1,38.3330244,-98.34057639999999,"point_of_interest, establishment","This small park has a few visible ruts from the Santa Fe Trail and an old Buffalo Wallow. There is a gravel parking area right off the road- probably big enough for 3-4 cars. A large sign put up by the Fort Larned Historical Society details the history of the site. The ruts themselves are visible, but probably would be easy to miss if you don't know what you are looking for. If you are interested in trail history, this site is great to see one of the few remaining physical ruts!"
Coronado Quivira Museum,"105 W Lyon St, Lyons",Lyons,4.6,39,38.3456946,-98.2036586,"museum, tourist_attraction, point_of_interest, establishment",There's an awesome variety of stuff in this museum! It starts out with Native American stuff and professes through time and includes Coronado and genuine chain mail from Spanish conquistadors! There is also a basement with more recent relics including a one of a kind car that is aimed to be the last of its kind!! It is free for locals and children and only costs $3 for guest adults! Very fair pricing and great to check out!!
Stafford County Museum,"100 N Main St, Stafford",Stafford,4.7,13,37.9618726,-98.600179,"museum, point_of_interest, establishment","Had personal tour. It is very interesting, especially if your from central Kansas. Free, but donations accepted."
